task_lang,transfer_lang,accuracy,f1_score
ky,af,0.8569868995633187,0.4775630527350147
nap,af,0.8685446009389671,0.60983746884527
rm,af,0.9341534008683068,0.7136844636844636
ckb,af,0.5326307255776247,0.2518909639653003
vls,af,0.9156883671291356,0.7673400673400673
war,af,0.7145135566188198,0.4842359713312891
it,af,0.8800806222255196,0.7222054004136745
vi,af,0.7504271399325811,0.5322892475255028
yi,af,0.8290960451977402,0.5882354743152626
hr,af,0.9151413923492704,0.7538670361780615
als,af,0.904833836858006,0.7160782079413952
jv,af,0.8362831858407079,0.640625500176062
hy,af,0.7123794212218649,0.5155392259658059
vep,af,0.8111888111888111,0.5571338383838383
mi,af,0.8565244279529994,0.3491316526610644
ace,af,0.8309705561613958,0.4748075998075998
jbo,af,0.7391304347826086,0.3671047391477499
es,af,0.8662999984550497,0.7587585273786326
fa,af,0.7014842581230775,0.4739778594343791
sv,af,0.9252841838403664,0.7870182161722029
sr,af,0.7602510112484069,0.4890276178620773
nn,af,0.9229050279329608,0.7551822988554103
li,af,0.8269230769230769,0.6227875625135898
tt,af,0.8375329071079353,0.4941018538703525
crh,af,0.84125,0.4793651015660331
tl,af,0.7179598011670629,0.6061064743355301
uk,af,0.8623480754104184,0.6669525059670365
cy,af,0.7767977459267427,0.5805496916876304
zh-yue,af,0.7629144987813211,0.196110152678629
be,af,0.8852391985825269,0.6787914575550218
simple,af,0.9028259130898428,0.7725755312449657
bs,af,0.9198995892286628,0.7542175878232928
arz,af,0.8228882833787466,0.5667569145830015
pms,af,0.8674388674388674,0.6576369159839329
ca,af,0.8621851225002876,0.7146247074281766
min,af,0.8056872037914692,0.4081458548331613
ps,af,0.8753196930946292,0.4502540650406503
fy,af,0.8917039244908097,0.7106812143680497
mk,af,0.9454059934724558,0.8067814894057767
pt,af,0.834336260939243,0.6983227231967203
la,af,0.815009874917709,0.6390946721865424
mt,af,0.861664712778429,0.6737743110527603
ceb,af,0.6894329896907216,0.581803053036439
diq,af,0.8794233289646134,0.6327672629850488
su,af,0.839142091152815,0.4845621393286319
bg,af,0.9030828031582856,0.7470582665560448
ang,af,0.8663484486873508,0.5849643980791522
ksh,ar,0.8509454949944383,0.4910761752867016
map-bms,ar,0.7802385008517888,0.4559003360380296
ru,ar,0.798493435080238,0.4687312531625953
hsb,ar,0.8217446270543616,0.4515352493244903
be,ar,0.8908273136159193,0.6815958090392845
ps,ar,0.868925831202046,0.4588744588744589
zea,ar,0.8407079646017699,0.5528007346189164
cbk-zam,ar,0.8755555555555555,0.5070966025678388
no,ar,0.9016000176067962,0.7231162012845963
ja,ar,0.7476229357951042,0.2358564074158988
lij,ar,0.8227228207639569,0.378244854560644
bo,ar,0.4326923076923077,0.0
pms,ar,0.8095238095238095,0.5665556583410423
lb,ar,0.8394547093285264,0.5035006425538316
oc,ar,0.8280254777070064,0.6323277216038848
gn,ar,0.8321596244131455,0.4709415297650591
bn,ar,0.7788439570482065,0.6815338501793181
crh,ar,0.785,0.3697318007662835
hr,ar,0.9043890783399448,0.7225984486938146
ba,ar,0.7920094007050529,0.4807534807534807
nn,ar,0.9014728288471304,0.669395306030547
arz,ar,0.8801089918256131,0.7096296296296295
hi,ar,0.8466278101582015,0.682432320123758
lmo,ar,0.8004094165813715,0.4846646030139301
pdc,ar,0.8238636363636364,0.4580558001610633
nl,ar,0.8865393200347736,0.7122709035484878
li,ar,0.7900641025641025,0.575399319585366
arc,ar,0.5310344827586206,0.017094017094017
so,ar,0.797945205479452,0.4644997173544375
id,ar,0.6749846362842449,0.4891442233689111
mr,ar,0.8931484502446982,0.7136814564895794
hu,ar,0.91573830036987,0.7426841153431596
sq,ar,0.9082934609250398,0.7633007017340092
ceb,ar,0.6069587628865979,0.4285421994884911
jbo,ar,0.7076461769115442,0.2734749760153501
la,ar,0.7317314022383147,0.5665930397635849
el,ar,0.9136390708755212,0.7158115930103767
he,ar,0.867703870197373,0.618590383503738
ka,ar,0.880300773906887,0.6612149629844329
sl,ar,0.8885970789226852,0.6907933787387451
vi,ar,0.7750088506472517,0.5546237279429737
yi,ar,0.8135593220338984,0.5397435897435897
af,ar,0.9022945965951148,0.695629099775433
is,ar,0.8934142114384749,0.688283628276674
ay,ar,0.705607476635514,0.5609893086558979
xmf,ar,0.7522697795071336,0.3784804567413263
az,ar,0.88258138206739,0.6637345047585271
csb,ar,0.8247639034627492,0.4439988116458704
es,ar,0.84147264665441,0.7352027137705678
yo,ar,0.4552683896620278,0.3045144094619357
my,ar,0.8373015873015873,0.5721901933175951
ro,ar,0.7868840166761645,0.5618588420046918
sr,ar,0.8863384496038123,0.7179839678966338
ug,ar,0.8247663551401869,0.5568120226656812
nap,ar,0.8110328638497653,0.5210740661353496
eml,ar,0.8708730741012473,0.3942639206712433
nov,ar,0.6439909297052154,0.5016570730856446
te,ar,0.8887798896382587,0.5927648738134129
bat-smg,ar,0.7794520547945205,0.4175568391623147
bs,ar,0.9060931081697856,0.7068501802037835
cv,ar,0.755192878338279,0.4454316686024002
fo,ar,0.8968824940047961,0.6349494949494949
simple,ar,0.8545721141029059,0.6599382152681333
mi,ar,0.8206555349412492,0.1138643067846608
sd,ar,0.8107088989441931,0.461789317135229
vo,ar,0.475177304964539,0.3288597210828548
scn,ar,0.6887661141804788,0.499623096638022
pnb,ar,0.8281505728314239,0.6103669190448455
ky,ar,0.8329694323144105,0.4199525964231846
ace,ar,0.8276990185387132,0.3508531644124864
cdo,ar,0.8177966101694916,0.1071736188015257
tr,ar,0.8716377705299019,0.6987030696212809
pl,ar,0.8855272658404649,0.713627727555943
eo,ar,0.7769708905163395,0.5856744766560048
gd,ar,0.7402597402597403,0.4526039033269289
ne,ar,0.8860759493670886,0.6481384588192468
rw,ar,0.6549295774647887,0.4759696342305038
mk,ar,0.9391751557709426,0.8007450943346673
tg,ar,0.7177322074788902,0.4182253185389524
als,ar,0.8904833836858006,0.6041890166028098
bar,ar,0.8298969072164949,0.6490772385509227
mwl,ar,0.8943833943833944,0.5330638584547743
ms,ar,0.6612189308818522,0.499654996193092
io,ar,0.6934046345811051,0.5306036556036556
sh,ar,0.7536135201245274,0.5149562872274276
it,ar,0.8700028440355628,0.7066043372548898
ilo,ar,0.5141776937618148,0.4333890015089927
et,ar,0.8920171460520594,0.7059258084491464
pa,ar,0.6337760910815939,0.4141269714004033
co,ar,0.7950664136622391,0.5046367817609648
fi,ar,0.9076021993784366,0.7393406274679465
qu,ar,0.7145421903052065,0.5674408924408924
mn,ar,0.8249619482496194,0.6534934025524551
ang,ar,0.7935560859188544,0.408720751015833
eu,ar,0.8724920307519219,0.5981608278188913
cs,ar,0.9028423652746692,0.7148768387489771
ta,ar,0.8734282161116484,0.6344974657321482
kn,ar,0.8824324324324324,0.6193979933110367
mzn,ar,0.8030112923462986,0.4202956226621275
lv,ar,0.8384482947092261,0.623318913900738
si,ar,0.6808149405772496,0.5126631144335978
fy,ar,0.8343268753104819,0.5972749972235089
en,ar,0.7632397978238677,0.5272876129827412
zh-yue,ar,0.8356801196618906,0.3667440703076014
ce,ar,0.6757493188010899,0.1052589036398373
ia,ar,0.9044715447154472,0.5920626508861804
gan,ar,0.7728613569321534,0.5284939484168983
ext,ar,0.8966455122393472,0.5653910417068312
mg,ar,0.6211734693877551,0.4047636672553394
de,ar,0.9038055834340372,0.6897287144386057
sw,ar,0.7153473902523332,0.4805592639866606
ar,ar,0.9505493651607688,0.8806594878110591
pt,ar,0.8245478969943595,0.7019139488540652
dv,ar,0.6813031161473088,0.016260162601626
gl,ar,0.8823856507357135,0.7332610366614102
ckb,ar,0.5437778678556952,0.2576978387783451
km,ar,0.8662420382165605,0.5786143513609049
ga,ar,0.7847736109369121,0.5649701083451198
hak,ar,0.6717850287907869,0.227588948519181
uz,ar,0.8331311731069139,0.7074564830075639
sa,ar,0.8631863186318632,0.4736311796154664
wuu,ar,0.826530612244898,0.6528735632183907
br,ar,0.7854188210961738,0.5346600243383632
kk,ar,0.8424899193548387,0.5029893103903519
ko,ar,0.8525624373770735,0.5692256632328828
ml,ar,0.8896982310093653,0.6877807582236182
bg,ar,0.9212944658111978,0.7790059469746811
fiu-vro,ar,0.8154761904761905,0.3966279334700387
tl,ar,0.5500324184136589,0.408816472137335
fa,ar,0.7820006387520801,0.5677770867832491
fur,ar,0.8994800693240901,0.4522500536365587
sv,ar,0.9087340529931304,0.7313973078754129
or,ar,0.497545008183306,0.3006159453028523
frr,ar,0.7302904564315352,0.4441245029480323
szl,ar,0.7971014492753623,0.5001803751803752
ig,ar,0.7596302003081664,0.4047619047619048
sk,ar,0.892849167555765,0.71572097175636
cy,ar,0.7460492466005145,0.5597473311688465
vec,ar,0.7582582582582582,0.529054116773415
bh,ar,0.8102815177478581,0.6149659863945578
am,ar,0.7696969696969697,0.5155395369156837
as,ar,0.6731182795698925,0.513552587231476
fr,ar,0.8399220408994386,0.704946098553033
zh-min-nan,ar,0.5856443719412724,0.2424487594390506
war,ar,0.6682615629984051,0.4481044788340293
diq,ar,0.7575360419397117,0.3791897757414999
rm,ar,0.9088277858176556,0.551762548132784
wa,ar,0.7366412213740458,0.3948051948051947
vls,ar,0.8922091782283885,0.678193012600229
ln,ar,0.8181818181818182,0.4165399165399165
sah,ar,0.7029411764705882,0.272949258571641
an,ar,0.8341410877759827,0.7230269028925829
da,ar,0.914060413206824,0.7505889800771016
tk,ar,0.7987987987987988,0.4966108966108966
min,ar,0.7701421800947867,0.2988861982254909
gu,ar,0.9096138044371403,0.6253597746210664
ku,ar,0.8307475317348378,0.5797587822904279
sco,ar,0.849931787175989,0.6500020020621239
hy,ar,0.7527331189710611,0.5518685893463013
mt,ar,0.7772567409144197,0.5136964415395787
th,ar,0.6821949874258849,0.0210440562056731
be-x-old,ar,0.8923789262920786,0.6873718390213784
uk,ar,0.8880261855827053,0.6840862398315074
os,ar,0.6831275720164609,0.2584428400031237
ur,ar,0.8299184404217227,0.6164311478587775
zh,ar,0.7991401447358182,0.2967472238330441
lt,ar,0.8963282641457734,0.7286831241856166
su,ar,0.7587131367292225,0.3903924976107332
jv,ar,0.8082595870206489,0.5833880293795906
vep,ar,0.7916083916083916,0.517361111111111
zh-classical,ar,0.8371174728529122,0.2726857987636034
ast,ar,0.8062274117319989,0.6912602247065611
mhr,ar,0.7390599675850892,0.3111025794479762
ca,ar,0.8391475097359383,0.6925017936804205
nds,ar,0.8856837606837606,0.6184916337278922
tt,ar,0.780744640842422,0.4290736821481471
si,az,0.6044142614601019,0.385081585081585
hi,az,0.7945045795170691,0.6326274389383298
tr,az,0.8753218629095086,0.7134920321722887
mk,az,0.915636435565226,0.7505353377382948
ace,az,0.777535441657579,0.351258266352606
min,az,0.7677725118483413,0.4103923394703537
bn,az,0.7454877770162212,0.6422843261909817
ja,az,0.7525853593507857,0.1998120868156366
fo,az,0.8741007194244604,0.5994970203925428
oc,az,0.7866242038216561,0.6065144006320476
ga,az,0.8050921861281826,0.588162679833229
xmf,az,0.8210116731517509,0.5205905205905205
ext,az,0.8667271078875793,0.3954680953075816
da,az,0.8790342248597675,0.6998583618717212
mr,az,0.853452963567156,0.6532694461638041
nov,az,0.7392290249433107,0.5373160630892589
vo,az,0.5271867612293144,0.3365560365560365
szl,az,0.8083735909822867,0.5495463650288678
ca,az,0.8388188704668321,0.7087165341489262
pms,az,0.8442728442728443,0.6085232819294545
az,az,0.963449457452884,0.8863525861493523
bs,az,0.9018712916476496,0.7202840487999125
pt,az,0.818985969487957,0.6974649487896455
zh-min-nan,az,0.6541598694942904,0.3122171945701357
kk,az,0.8703377016129032,0.6111153597562905
th,az,0.6436961988745674,0.0135839744750352
mi,az,0.8286951144094001,0.2699800582911489
hy,az,0.8136655948553054,0.6318805361551251
mt,az,0.779601406799531,0.5187648712956955
nds,az,0.8589743589743589,0.5870945436258487
la,az,0.7111586570111915,0.492447644029357
tl,az,0.6319429435919602,0.46655106813927
ckb,az,0.564653425212809,0.3557466653953454
bo,az,0.3221153846153846,0.0
be,az,0.8357639362137114,0.6234580620575058
hak,az,0.7332053742802304,0.2918892368146374
af,az,0.8932272390821614,0.7042811095873752
arz,az,0.7629427792915532,0.4785315850527151
sk,az,0.8805051733121604,0.7110104031141655
ta,az,0.8040624568191239,0.550628966181662
vls,az,0.8644610458911419,0.6577192111090416
fi,az,0.8775280898876404,0.6882766169111713
uz,az,0.8951654825853405,0.7903539194350196
ug,az,0.8878504672897196,0.6235008032393653
es,az,0.8480232360529609,0.729987653623402
sl,az,0.828058421546295,0.642801232172146
yo,az,0.3896620278330019,0.2282510399710616
so,az,0.851027397260274,0.6139120871567516
lij,az,0.8139079333986288,0.3129519204942251
ast,az,0.8081734778982486,0.6597841403088135
mn,az,0.84779299847793,0.6337756651482142
lv,az,0.8072802798425885,0.572589356050586
ru,az,0.7745062282572102,0.456231872426373
gl,az,0.8588884453062621,0.7111847010636477
co,az,0.8045540796963947,0.6030150146886105
pa,az,0.6565464895635673,0.448518891124525
eu,az,0.8824632421879308,0.5990787013312319
jv,az,0.7861356932153393,0.5053145470275614
mhr,az,0.7617504051863857,0.3663003663003663
ilo,az,0.4952741020793951,0.3078783524904214
mg,az,0.8405612244897959,0.541195363776009
fur,az,0.8977469670710572,0.4814855925967037
sv,az,0.9364675335296042,0.8010399852713435
he,az,0.7895272880522582,0.4628285311077955
gd,az,0.683982683982684,0.3737013473855579
id,az,0.6598473331823915,0.4409304984341962
sco,az,0.7803547066848567,0.6322635219186943
ky,az,0.8318777292576419,0.4308818275738879
arc,az,0.5402298850574713,0.017094017094017
nl,az,0.8686473532106859,0.6867010084811594
is,az,0.8783114632334736,0.6761946595739626
ksh,az,0.8487208008898777,0.5024836601307189
yi,az,0.7655367231638418,0.4648362780630222
cv,az,0.7833827893175074,0.4619570905285191
be-x-old,az,0.8574646477286948,0.6209364620440253
ln,az,0.7696969696969697,0.3836503081083477
te,az,0.8659717964438994,0.5423232351297701
gan,az,0.7905604719764012,0.5746806039488966
bar,az,0.8402061855670103,0.6015585721468074
an,az,0.8632202477113624,0.7571193380425861
pnb,az,0.8019639934533551,0.5784989748021623
hu,az,0.8852849327811123,0.7166010171587428
zh-classical,az,0.6860809476801579,0.1654060942473172
qu,az,0.7001795332136446,0.5373179043553159
lb,az,0.8006985128436233,0.472113081561668
nap,az,0.8251173708920188,0.5561552557054805
pdc,az,0.7647727272727273,0.4073324493451508
sd,az,0.8778280542986425,0.5212629022465087
li,az,0.8157051282051282,0.6203351246454695
ko,az,0.7297658366422979,0.442862000503252
el,az,0.8908300796329385,0.6783520978725689
gn,az,0.8532863849765259,0.5622750424448217
ps,az,0.8638107416879796,0.490263173115854
simple,az,0.8456411623567048,0.6750713741639887
no,az,0.8969342166076105,0.7318763212268986
fy,az,0.8451316443119722,0.6300458077822587
uk,az,0.8466164268858948,0.6430061268156582
bh,az,0.8433292533659731,0.5794336635852929
fr,az,0.8048113564301713,0.6482238875445678
ia,az,0.8651761517615176,0.6026267307300078
diq,az,0.8204456094364351,0.5057997557997558
map-bms,az,0.8091993185689949,0.4717046238785369
cbk-zam,az,0.8857142857142857,0.6115376498242499
or,az,0.6153846153846154,0.4199698274813246
vep,az,0.737062937062937,0.540079365079365
rm,az,0.918958031837916,0.6309765248445559
ka,az,0.8740265130245843,0.6662725589698089
ro,az,0.7892834648030953,0.5489256565661954
ne,az,0.8354430379746836,0.5371572871572871
zh-yue,az,0.7224210010922376,0.2718542405285496
sw,az,0.7070515036294504,0.4763022542607538
eml,az,0.8576669112252384,0.4092707744488411
vec,az,0.7372372372372372,0.4595345345345345
ms,az,0.6486210418794689,0.4673116472551215
cdo,az,0.8347457627118644,0.3124231010671688
scn,az,0.7697974217311234,0.6172572808472259
ku,az,0.8885754583921015,0.6921408832209931
vi,az,0.7148090569058138,0.5041743767454365
ba,az,0.8202115158636898,0.5261548578004275
fiu-vro,az,0.8238095238095238,0.5608213365898719
als,az,0.8987915407854985,0.7038812164814109
km,az,0.7600849256900213,0.465106268496099
csb,az,0.7985309548793285,0.4730903009608108
ang,az,0.8460620525059666,0.5454224891512679
frr,az,0.7116182572614108,0.4348586914440573
mzn,az,0.7026348808030113,0.1680990918279054
ar,az,0.7455825446407758,0.4900129262494542
bat-smg,az,0.8246575342465754,0.6072150072150072
am,az,0.7318181818181818,0.4597990245049068
crh,az,0.83875,0.511471241304302
gu,az,0.9005751848808545,0.6586505934024857
nn,az,0.9006602336211275,0.7130348529216519
tk,az,0.8078078078078078,0.5277310924369748
ce,az,0.709355131698456,0.1900729775478266
os,az,0.7133058984910837,0.2827943638655303
as,az,0.6236559139784946,0.4969718882762361
ceb,az,0.7164948453608248,0.5732009086076072
tt,az,0.8469349379465965,0.547384589072904
cy,az,0.7423741271591326,0.5430924949981805
sa,az,0.8424842484248425,0.4124216375326905
cs,az,0.8668692233651472,0.6789615028790559
war,az,0.7208931419457735,0.5022941970310392
hsb,az,0.7812895069532237,0.4079083334922118
ig,az,0.7380585516178737,0.4606060606060606
et,az,0.8586693172640865,0.6716042824185896
de,az,0.9240419474428035,0.7372244189761217
lt,az,0.8612823674475956,0.6756235600941846
sq,az,0.8559276980329612,0.6568261946352622
wuu,az,0.8061224489795918,0.6612350863340124
sr,az,0.8125173158973791,0.5935981364118171
mwl,az,0.8748473748473748,0.4873932283626634
io,az,0.696969696969697,0.5048100048100048
ml,az,0.877954511669392,0.6848007828791084
jbo,az,0.6746626686656672,0.2407684529828109
bg,az,0.8611600349855625,0.680992384409418
sh,az,0.7912283402610287,0.5322334084783984
br,az,0.7916235780765254,0.5224581647051326
sah,az,0.8161764705882353,0.5601417480992695
zea,az,0.9013906447534766,0.7270765799342428
ur,az,0.7131489954247066,0.4776756768225696
dv,az,0.7025495750708215,0.0
su,az,0.739946380697051,0.330947010558661
zh,az,0.7486041942261302,0.2317360239851459
lmo,az,0.8065506653019447,0.5508705936987534
my,az,0.7870370370370371,0.4988359788359789
rw,az,0.6455399061032864,0.4718906572354848
it,az,0.8123307489705828,0.6415769405349887
hr,az,0.8906906070939754,0.6959510142948666
pl,az,0.861830190689251,0.6831631036791656
wa,az,0.7519083969465649,0.3976757242308555
eo,az,0.7721090528647917,0.5964029473561939
fa,az,0.7273032895732128,0.4940064019242575
kn,az,0.8945945945945946,0.6612769485903814
en,az,0.7532679331723228,0.5353896800798715
tg,az,0.7249698431845597,0.3845399698340875
ay,az,0.633177570093458,0.2688097054229778
yi,be,0.8036723163841808,0.5673909203320968
as,be,0.6559139784946236,0.4902907404264947
bo,be,0.4134615384615384,0.0
da,be,0.9193096960758128,0.7655234917389538
io,be,0.7575757575757576,0.6300133168997123
ms,be,0.7390194075587334,0.5716555612428573
ko,be,0.8425675090609963,0.5477149474642798
he,be,0.8362482732785466,0.5425278336150741
nds,be,0.9006410256410257,0.642309663210458
ne,be,0.8949367088607595,0.7274509803921569
am,be,0.796969696969697,0.4965395700622327
zea,be,0.8621997471554994,0.5898522381573229
lmo,be,0.7697031729785057,0.4764140397943215
csb,be,0.8793284365162645,0.5533810325476992
es,be,0.7824709935575571,0.6499617597590682
sa,be,0.8163816381638164,0.3298381606385659
so,be,0.8578767123287672,0.624097405676353
diq,be,0.8230668414154653,0.4484331311687199
tt,be,0.7906481133258118,0.4750926126329591
lb,be,0.8520730058584948,0.5310796495239917
ln,be,0.8333333333333334,0.510067817573871
nov,be,0.782312925170068,0.649033703182789
szl,be,0.8180354267310789,0.4883154121863799
jv,be,0.7743362831858407,0.4608193225214502
mr,be,0.8660957041870582,0.649808480319259
tk,be,0.8483483483483484,0.5952380952380952
simple,be,0.8707011463609704,0.7041613594397705
zh-yue,be,0.7754294968712505,0.3269834595398422
ksh,be,0.8609566184649611,0.4578929346993575
gd,be,0.7676767676767676,0.5080673762746892
mi,be,0.8484848484848485,0.2400932400932401
mn,be,0.898021308980213,0.7407246255543468
uz,be,0.6806446023219546,0.4695001899323441
be-x-old,be,0.9199098986359656,0.7674195423001304
mzn,be,0.820577164366374,0.4066832504145937
br,be,0.7852895553257497,0.5377724649497004
km,be,0.8577494692144374,0.5218798630563337
sq,be,0.9093567251461988,0.7447528239918527
nap,be,0.8450704225352113,0.5272654355101163
sd,be,0.8582202111613876,0.49688995215311
wa,be,0.772264631043257,0.4223154623154623
tr,be,0.8854894296919359,0.7068145158922081
su,be,0.7815013404825737,0.3506251260334745
gan,be,0.7876106194690266,0.5148650913356796
hak,be,0.7581573896353166,0.3407081807081806
fo,be,0.920863309352518,0.7138460747166834
et,be,0.9014226253339132,0.7248665504894335
ug,be,0.866822429906542,0.5762823725981622
scn,be,0.7053406998158379,0.5210871936651227
th,be,0.7049531507514921,0.0151057620236436
fiu-vro,be,0.8404761904761905,0.4746879594749777
ru,be,0.8334923128717315,0.5917548325981582
gu,be,0.9079704190632704,0.6104333971628048
bat-smg,be,0.8054794520547945,0.5182814591700134
hi,be,0.8068276436303081,0.6596617034639733
rm,be,0.926917510853835,0.610952872377021
af,be,0.9201517394522576,0.7651823373268627
de,be,0.9034676279622308,0.6949508688079781
vec,be,0.7762762762762763,0.5258433579810912
pa,be,0.7115749525616698,0.5075656853434631
jbo,be,0.7301349325337332,0.3372960372960372
en,be,0.7792246595124867,0.569220377224534
no,be,0.9071571626647886,0.7462493680601788
ig,be,0.8305084745762712,0.5955288492601926
vi,be,0.7573075561438884,0.5444291200142976
hy,be,0.6919614147909968,0.4717422238938151
ast,be,0.9047817625799276,0.7973512812466351
kk,be,0.8339213709677419,0.4424167704018195
ur,be,0.7205092500497314,0.5101000275602678
fur,be,0.9246100519930676,0.5840408303479413
li,be,0.782051282051282,0.4962585446749989
fy,be,0.8537009438648783,0.634021428736876
sah,be,0.7794117647058824,0.4529280534301595
lt,be,0.901123441567338,0.7327625486029428
fr,be,0.8186141897198709,0.6623776083141185
rw,be,0.6713615023474179,0.4841384282624369
or,be,0.4893617021276595,0.3651606425702812
eu,be,0.8682233816084094,0.5822425733833926
