task_lang,transfer_lang,accuracy,f1_score
lv,af,0.8233175962230935,0.587526937678533
mdf,af,0.4425410421127765,0.2010630692724359
bar,af,0.5636472466081405,0.4094725743493717
naq,af,0.2413314840499306,0.1130669420797034
no,af,0.8539249894956065,0.6548898927229991
gya,af,0.0638930163447251,0.0245524455681899
nmf,af,0.3147773279352227,0.1379213250925606
fo,af,0.7738925238657085,0.5136790858772332
egy,af,0.0820473251028806,0.0334225540988514
tr,af,0.7500788519161016,0.4920968212214755
te,af,0.8349514563106796,0.5370966847110646
he,af,0.7622646648282436,0.5395316932553406
myu,af,0.2915851272015655,0.1075894273643914
sdh,af,0.5588235294117647,0.1788194891278814
ka,af,0.8258728517260058,0.5532624823930459
fr,af,0.8334339470771708,0.6168964054464791
ar,af,0.3156002115282919,0.2903408210210956
th,af,0.4880551760903608,0.3845711455945297
cop,af,0.0241683385433677,0.0104916704643273
bm,af,0.3133907256022571,0.1596242205682773
ctn,af,0.344200669810676,0.1433467357952217
sjo,af,0.1185372824110158,0.0130333760697606
uk,af,0.8561692460599176,0.6136989308913805
zh,af,0.2689243027888446,0.220701397025705
nhi,af,0.3954127470669062,0.2324159421761679
si,af,0.6556818181818181,0.5282042187181084
ur,af,0.6356206943131163,0.5479770625789058
bn,af,0.825,0.600561559777246
sga,af,0.2733644859813084,0.1754124629639943
orv,af,0.6931277056277056,0.4855433580547133
hu,af,0.8553790199081164,0.6113350127645868
mk,af,0.8544117647058823,0.6378208378327965
pad,af,0.3809523809523809,0.1286480763772414
pro,af,0.6965362215183406,0.5155365630512421
sab,af,0.3652782897161813,0.2114408207157747
am,af,0.4713286713286713,0.3358134900699089
kmr,af,0.7622042527702905,0.5369730031129789
wuu,af,0.2231121281464531,0.0878837037823489
sme,af,0.4358641358641358,0.215857834225806
br,af,0.6345192884269438,0.4208367810770473
yue,af,0.3395602816496623,0.266296769826099
cpg,af,0.6353687896695119,0.3455363171177676
sl,af,0.8268677771146438,0.615827526928331
ceb,af,0.485838779956427,0.2897990638953656
ckt,af,0.2978445460483344,0.1202283283700161
grc,af,0.6131468656850221,0.4441163464477931
hr,af,0.869002473206925,0.6680481912533327
gd,af,0.6223459469661224,0.4748059538088517
azz,af,0.3812450436161776,0.189037062052161
gu,af,0.7204244031830239,0.5230038118774298
gv,af,0.3631970619503237,0.1798018762701059
tl,af,0.7007099945385036,0.5102598108232477
jv,af,0.6778219340444817,0.4603001580025856
lt,af,0.8311775575340165,0.5865455079041461
pt,af,0.8724469649233354,0.6389086127432457
hyw,af,0.8047587280409162,0.551981141332759
quc,af,0.3656246879057225,0.1650911837264821
id,af,0.8027786533472346,0.5822150506763252
akk,af,0.2591739411574523,0.1066717210109109
jaa,af,0.3217391304347826,0.1172316056036986
tn,af,0.3551401869158878,0.2004505774195615
myv,af,0.4292439235277164,0.191026579273549
hbo,af,0.3784478096268253,0.2213339830153872
fro,af,0.7077110712863401,0.4842026281885891
ca,af,0.8735111558463345,0.6470669129801553
bej,af,0.146765961007447,0.0565863641734509
xcl,af,0.6165798455182324,0.4382029877539724
sa,af,0.3794568961660627,0.1401542536938137
otk,af,0.2974683544303797,0.0427661510464058
uz,af,0.7843924191750279,0.5313212540282584
ha,af,0.3077634295928745,0.1521135457950146
yo,af,0.2803590925633871,0.1210881464185471
hy,af,0.8293500646582691,0.5749687095605901
ht,af,0.3618796992481203,0.2140274308024559
ab,af,0.3664619744922059,0.0823491908112677
kk,af,0.7799540321774757,0.514459954496713
kpv,af,0.3962282587453586,0.1899065207235587
lij,af,0.5877350044762757,0.407416205806673
es,af,0.8752010723860589,0.6410030986754731
lb,af,0.4611650485436893,0.3011947552504827
got,af,0.2412237693665424,0.1213373365625
xum,af,0.216867469879518,0.1737295516560797
ckb,af,0.4098360655737705,0.2468698392003476
hyw,ar,0.6459120895411756,0.4584722502551434
krl,ar,0.5400775694893342,0.2988762916319289
la,ar,0.6143768115942029,0.4802620708990385
zh,ar,0.4462380363603059,0.2575743536783886
sab,ar,0.2742351640250645,0.1312605904101257
ta,ar,0.5578394926743931,0.352404722729119
xum,ar,0.1058519793459552,0.1304724717896737
ckb,ar,0.2704918032786885,0.1169128815235994
hy,ar,0.6444753101202165,0.4062394817385628
uk,ar,0.756282834019594,0.518888720908707
abq,ar,0.0644171779141104,0.0794593492158072
hr,ar,0.7223000824402308,0.5534790947852343
sv,ar,0.693651168279443,0.4955507192132466
lt,ar,0.7410549302872501,0.4984891932751019
gd,ar,0.5513824667358687,0.3745102578859555
lb,ar,0.3349514563106796,0.2761059005531346
gwi,ar,0.3313492063492063,0.1143702123057526
hsb,ar,0.6300707441568908,0.4196010602405886
akk,ar,0.1573714839961202,0.14165201013853
ar,ar,0.5614611723548794,0.4640582264131782
am,ar,0.4987012987012987,0.3467938980604813
pl,ar,0.7649666520228444,0.4943905067131434
ml,ar,0.5122763212650853,0.3043026367198139
say,ar,0.2222986247544204,0.0995003922815354
hbo,ar,0.5900486749594376,0.27501109082426
otk,ar,0.379746835443038,0.09
nmf,ar,0.1939946018893387,0.1174833237124238
ajp,ar,0.6894803548795945,0.4261391922742822
kk,ar,0.670530628560008,0.3620962887617126
ru,ar,0.7525427057662721,0.5293482923041227
fr,ar,0.6221953918905323,0.4747834905844409
xcl,ar,0.5165259565295491,0.3785976966238625
no,ar,0.6931986335154094,0.5004011966657458
tpn,ar,0.2513309671694765,0.0990158424447526
cpg,ar,0.4786605384110308,0.2964266398286975
id,ar,0.6744902165215916,0.5151374684993449
nap,ar,0.3184079601990049,0.2789601797427338
ka,ar,0.6755798493130447,0.4016143325293833
he,ar,0.7102781465972151,0.4728614739286856
hi,ar,0.6493190907710221,0.5198619821464332
ess,ar,0.2040498442367601,0.1050384276211953
mt,ar,0.1887474035943285,0.145739900804209
gsw,ar,0.3443099504384292,0.2840753623353732
sjo,ar,0.3699662249935048,0.0974221331205554
wuu,ar,0.3901601830663616,0.1575065486774634
gya,ar,0.0616641901931649,0.0353066952444178
si,ar,0.5875,0.4084665660770459
th,ar,0.5631892846433212,0.4024882051077008
ang,ar,0.3684210526315789,0.2516776207092199
grc,ar,0.5843698872677558,0.3852873385351603
or,ar,0.6345966958211856,0.4178068109352639
ps,ar,0.7332185886402753,0.598886859800323
ca,ar,0.6433987585975508,0.5115055151055545
de,ar,0.672486973830572,0.5148588307758706
es,ar,0.6697154052381934,0.5073185355642496
ceb,ar,0.4124909222948438,0.2228920152822082
te,ar,0.6449375866851595,0.3175243810280256
sa,ar,0.2336599114212857,0.1322623596137281
sd,ar,0.6100009042408898,0.4509187393704509
gu,ar,0.5687002652519894,0.4025884583743354
nds,ar,0.454023512257359,0.3556482017142484
oc,ar,0.5284423706939343,0.4108686895830303
wo,ar,0.2316639430933384,0.1523327974382985
sga,ar,0.1647196261682243,0.1057526216795989
ug,ar,0.5659244917715393,0.3184850959390419
cy,ar,0.6416069540702455,0.4451631807827088
arr,ar,0.0258732212160414,0.0261308347438365
yue,ar,0.4435982181347895,0.2238880334345562
mpu,ar,0.0505617977528089,0.1051587301587301
lzh,ar,0.220138938115829,0.1405586220112322
azz,ar,0.2959952418715305,0.1663866615417658
en,ar,0.6212219573717361,0.4620675703090166
ab,ar,0.3122342938119981,0.1011064101634182
kpv,ar,0.3269493844049247,0.1964860742504227
gub,ar,0.1768558951965065,0.075364929655619
bej,ar,0.23680026776002,0.076936620847814
ctn,ar,0.2186453420818809,0.0798503404623836
ur,ar,0.5774685938133189,0.4901204967769818
xnr,ar,0.3731105807478122,0.2368083691485927
bxr,ar,0.3843852826802273,0.2449515200465446
cs,ar,0.7242474712596986,0.5369975033446676
kmr,ar,0.6486972147349506,0.4138011579003486
egy,ar,0.1685528120713305,0.0987508366040631
ha,ar,0.2732456005177674,0.133133812191694
bar,ar,0.4251795690343176,0.327465299241488
fa,ar,0.7802375675473765,0.4794712415307933
ky,ar,0.6458797327394209,0.297505182987393
bn,ar,0.596875,0.345542896960231
tn,ar,0.2616822429906542,0.137262287907912
yrk,ar,0.0495283018867924,0.0229580317575333
ht,ar,0.2923308270676691,0.2016211560158587
koi,ar,0.3397358943577431,0.2287737871690898
jaa,ar,0.3043478260869565,0.1483870967741935
pt,ar,0.6664776307498425,0.4822579727284616
yi,ar,0.6137566137566137,0.5057907517385194
da,ar,0.6812331637234361,0.4738484033458672
aqz,ar,0.2534059945504087,0.0840496909398099
eu,ar,0.6248051202100599,0.3976084867591278
az,ar,0.6019736842105263,0.3891080931302928
sl,ar,0.696245456025175,0.4959726273762939
aln,ar,0.4898686679174484,0.4399262987140513
got,ar,0.1498333006471857,0.0970055529964071
urb,ar,0.0628415300546448,0.0934134401424121
is,ar,0.651687841507157,0.5005015799492877
gv,ar,0.3273412583357495,0.1506691047183827
fi,ar,0.6567427500275664,0.4174510999984147
uz,ar,0.6461538461538462,0.3899778158081927
ko,ar,0.5374836064605314,0.3110116002697839
cop,ar,0.1865814398357672,0.0979518349773472
sk,ar,0.7284212178279975,0.5397510632466095
yrl,ar,0.2466260121963411,0.104685438731833
frm,ar,0.6022579244463743,0.4364106205192956
pcm,ar,0.5926829268292683,0.3780914555331061
ro,ar,0.7137652601895154,0.4562255604931416
fo,ar,0.6236190067574815,0.4141132997161642
ja,ar,0.2834828899762516,0.104738444124306
mr,ar,0.5946601941747572,0.3769879693472032
tl,ar,0.659202621518296,0.3624145098316708
tr,ar,0.6316334174420438,0.3562212844604025
eo,ar,0.7241172950329144,0.5477355598944442
sq,ar,0.678516228748068,0.5129783412566206
sr,ar,0.7213028631468348,0.5925857707015243
nl,ar,0.6322769161609351,0.4477603277535765
vep,ar,0.3860322333077513,0.2537692248346634
quc,ar,0.2020373514431239,0.1039402759559994
yo,ar,0.2279509887176998,0.1235693527524194
ota,ar,0.4191790012159839,0.3353414270565282
lv,ar,0.7262276279640447,0.5290509214481066
hit,ar,0.2192513368983957,0.1456661631658306
xav,ar,0.2041089772219741,0.1014212943442463
lij,ar,0.444643390032826,0.3439201744797228
apu,ar,0.248,0.0831027274566549
gn,ar,0.0552995391705069,0.0975241625844035
aii,ar,0.2891832229580574,0.1000958068310095
cu,ar,0.3990540204132437,0.2371794256909604
mdf,ar,0.3078753271472758,0.1642301514933041
scn,ar,0.4402891824348447,0.3331457676490377
ltg,ar,0.5058823529411764,0.3537731862931508
fro,ar,0.5281760254878535,0.3776297059971033
vi,ar,0.5815169366715759,0.3052906514778156
naq,ar,0.2592695330559408,0.1139773528908324
bg,ar,0.7521622996692954,0.5058602184635587
bm,ar,0.2759169500108515,0.1218310421421621
ga,ar,0.565887881395195,0.3950792301759169
jv,ar,0.5236003625461898,0.4381096499037448
el,ar,0.6322677537009226,0.4798975735026204
sme,ar,0.2413586413586413,0.176715117338426
af,ar,0.6672960349796283,0.4661034311777345
bho,ar,0.4841710427606902,0.3214886159581838
be,ar,0.7474981235926945,0.4969419011544342
arh,ar,0.1801394384774825,0.0611353723861273
gun,ar,0.1970356788142715,0.0695021812221661
pay,ar,0.2357894736842105,0.0879596107131942
it,ar,0.6540721168790798,0.4645401180205197
sms,ar,0.3269230769230769,0.1303496862160127
pad,ar,0.25,0.08339122220147
ckt,ar,0.2287720444154147,0.1099370502097538
myu,ar,0.1643835616438356,0.0840017285728021
olo,ar,0.5013440860215054,0.2611538893192462
sdh,ar,0.2941176470588235,0.1679041546688605
orv,ar,0.6029085497835498,0.4018215713206052
bor,ar,0.2509225092250922,0.1322516163407157
nhi,ar,0.2957404079906987,0.2074084388388735
sah,ar,0.1472602739726027,0.1025863956633783
xpg,ar,0.2110254890337878,0.1235142307121335
pro,ar,0.5106774292428732,0.3930792233819004
hu,ar,0.600114854517611,0.4032819118708611
wbp,ar,0.2253968253968254,0.1375661375661375
eme,ar,0.1035911602209944,0.0847805007025194
et,ar,0.6559715662885243,0.4469925852007768
myv,ar,0.2885964069555192,0.1301967650532124
mk,ar,0.7169117647058824,0.5227178536366158
gl,ar,0.6881313131313131,0.5358064637804663
tt,ar,0.3578947368421052,0.220617444682777
br,ar,0.469518289026584,0.2986013507798444
en,be,0.7264496434429683,0.6138712743614407
gu,be,0.736870026525199,0.5649636220976861
xav,be,0.1920500223313979,0.0782432022423466
fro,be,0.5131919553962565,0.4148527981824801
tpn,be,0.2462289263531499,0.1012119106961136
gv,be,0.1521213878418865,0.1110473074818143
cy,be,0.629918947492071,0.5508771927515428
th,be,0.6424549361943158,0.4582375789363189
sdh,be,0.2279411764705882,0.101368849426563
koi,be,0.4945978391356542,0.2760851988070816
mdf,be,0.4894123245300975,0.2294173951804149
nhi,be,0.2470140577106014,0.1721449230023835
he,be,0.8215708303544071,0.5982693253282446
mpu,be,0.0168539325842696,0.0833333333333333
ctn,be,0.2193971703916342,0.0931840422342275
vi,be,0.7186303387334315,0.4900437830446248
yo,be,0.1526143394395244,0.1050830706733718
lb,be,0.1990291262135922,0.1561771561771561
arh,be,0.1793857169775768,0.0667768631643034
ceb,be,0.3907044299201161,0.2744175957906158
arr,be,0.0129366106080207,0.0567996436593032
nap,be,0.3283582089552239,0.2889743373838795
yi,be,0.8185085354896675,0.681393450604198
ru,be,0.962094394590525,0.8586926505392981
tr,be,0.7358066551017189,0.482354503769238
xnr,be,0.5314240254574384,0.3507961178996258
pro,be,0.2868090323899049,0.2997839832410206
apu,be,0.251,0.109324043882126
gd,be,0.5641219212984807,0.4336106088752685
sjo,be,0.0815796310730059,0.0686347437717366
hbo,be,0.3121281773931855,0.18659430920309
grc,be,0.7076133485734777,0.4879845192829712
is,be,0.8223492340183031,0.6453167742170303
scn,be,0.3457693680828275,0.3026082824331413
hu,be,0.7388016845329249,0.5774264775777714
naq,be,0.1489597780859916,0.0749790042128702
ky,be,0.7841947623070424,0.4625020531947036
ckt,be,0.3282168517308948,0.1610364871672515
gn,be,0.0368663594470046,0.089430894308943
jaa,be,0.2260869565217391,0.1144055944055943
sr,be,0.9185710533228264,0.7857956636001895
ang,be,0.2573099415204678,0.1932123548720187
sl,be,0.8602626010525745,0.7158150524663637
ka,be,0.8178460629339637,0.6254981884669395
ta,be,0.7660179313361032,0.4603144718261726
hi,be,0.6909836480534602,0.6532293132839226
bho,be,0.5093773443360841,0.3451539326250562
jv,be,0.5834204838597226,0.4580565627117318
bej,be,0.1613254120994059,0.0544837895359081
ko,be,0.647258291291043,0.4315047538055955
oc,be,0.5266554154670903,0.4567161629215266
pt,be,0.8221844150388574,0.658144445154264
bg,be,0.9164970745357416,0.6982698014802219
gub,be,0.1660480349344978,0.0716056358982628
sk,be,0.878060263653484,0.7394766499507994
cs,be,0.8790835601413657,0.7501654741957055
bor,be,0.2415744157441574,0.122460051991439
gun,be,0.0273512109404843,0.0236220819972879
si,be,0.7079545454545455,0.5847001852839975
hr,be,0.906760098928277,0.8011609669758255
ur,be,0.6720923949750102,0.6219070456138773
cu,be,0.5308937017674882,0.3150835110678803
ota,be,0.516248060715334,0.4236298670534361
be,be,0.9837378033525144,0.907151741170293
fi,be,0.8351389348329474,0.621974822297208
ajp,be,0.6679340937896071,0.4222492476177051
gwi,be,0.3293650793650793,0.0794883595957494
wbp,be,0.2476190476190476,0.1227686977479852
kpv,be,0.4495798319327731,0.2299086245010003
yrl,be,0.2039388183544936,0.0887819915728186
id,be,0.762529398928303,0.6005823320698769
abq,be,0.2285276073619632,0.0705840954760815
myu,be,0.1448140900195694,0.0890846444639281
krl,be,0.6499676793794441,0.4682307942927263
egy,be,0.0146604938271604,0.0537913333184149
bxr,be,0.6056436334629575,0.3810901063776351
gl,be,0.8385574494949495,0.6783363262698182
xum,be,0.0258175559380378,0.0597238011031114
cpg,be,0.6198292843072882,0.3516774356547085
yrk,be,0.2452830188679245,0.063879769722275
fo,be,0.7239622439129035,0.5074977587173156
pcm,be,0.1645993031358885,0.2392362281731697
aqz,be,0.2520435967302452,0.0838330408332189
af,be,0.7800854615919706,0.627755138769829
it,be,0.8116335094808829,0.6329189461138771
cop,be,0.0222554005505528,0.0500787401574803
ja,be,0.1015630395860229,0.1379738084439979
wuu,be,0.2654462242562929,0.1686375793306596
pad,be,0.246031746031746,0.0682366182379389
ml,be,0.7677902621722846,0.5604947641584018
nl,be,0.8070977248320471,0.619550267905812
no,be,0.834286340634648,0.6533355822375668
sd,be,0.7176959942128583,0.5470915236948815
sq,be,0.7697063369397218,0.658017270955129
yue,be,0.3918666475068257,0.3727472509508193
orv,be,0.7660984848484849,0.5778595068017559
bm,be,0.1550314692903132,0.0819873999329995
am,be,0.4503496503496503,0.3392911177090782
bn,be,0.79375,0.5361146513602025
uz,be,0.7779264214046823,0.5462195368481592
lij,be,0.2773798866010146,0.2756413110129006
ab,be,0.4066131317902692,0.1350192965480376
gsw,be,0.22417079679756,0.2016057264482382
kk,be,0.8003397621664835,0.4875284432542917
ht,be,0.1044360902255639,0.1426045680326625
pl,be,0.8793215916503587,0.683641834191742
uk,be,0.9402598324577596,0.806039427983753
gya,be,0.0066864784546805,0.0037608898790361
lt,be,0.9004703510834873,0.7175725141800919
de,be,0.8182971332669828,0.6679759158837288
nmf,be,0.1440620782726046,0.0939324976687229
br,be,0.5294823106136318,0.393025329582877
or,be,0.7755102040816326,0.5661829827837656
sga,be,0.0432242990654205,0.0638640595645994
el,be,0.8364442537366803,0.6734192640026683
tl,be,0.7438558164937192,0.5092318501840806
hit,be,0.0359052711993888,0.0711815146292837
ca,be,0.8193927193423922,0.6749826665366275
pay,be,0.1943859649122807,0.0677768519856681
ess,be,0.5050623052959502,0.1233909156018654
say,be,0.0273084479371316,0.0200739853162235
hy,be,0.8674744959049763,0.6911572359161636
ckb,be,0.2295081967213114,0.0908892525913802
frm,be,0.7330535050899792,0.5610209155924826
olo,be,0.5141129032258065,0.383576171034829
myv,be,0.5023537323470074,0.2299211851528409
sv,be,0.8670344583431673,0.6708070918121621
xcl,be,0.6686725345787677,0.4905033668123284
zh,be,0.4964280807803269,0.3952224674513761
ar,be,0.3270959606231949,0.3338452914910705
ha,be,0.1109193453940271,0.0921282312148965
hsb,be,0.6745768783021402,0.5612393714909307
tt,be,0.5956140350877193,0.3473130488085213
eme,be,0.1101519337016574,0.081478495356163
nds,be,0.2354871047115647,0.2078310925752646
az,be,0.7160087719298246,0.5213708262643455
mr,be,0.7572815533980582,0.475485755977919
ps,be,0.7919842635849521,0.6510374618691528
es,be,0.8437925345432048,0.6780660639335558
tn,be,0.1261682242990654,0.087973547190137
eu,be,0.7542873553786822,0.47778555452466
hyw,be,0.8062411978355941,0.6194134329956252
quc,be,0.1828622790372515,0.0899245962248357
wo,be,0.1259252138806113,0.096615885334703
eo,be,0.8276481149012568,0.6404720654756395
sa,be,0.2214020489419764,0.1748281066444604
otk,be,0.2974683544303797,0.0714285714285714
sah,be,0.3547945205479452,0.147672707250144
lzh,be,0.24385057063869,0.2016957203024951
sms,be,0.2596153846153846,0.1089525397950431
et,be,0.8335199701381112,0.6490134135533439
fa,be,0.7851433124984436,0.5718065240247844
got,be,0.0147087664247891,0.0206289736613834
xpg,be,0.3455838767042086,0.2309919815173104
kmr,be,0.7623040830588,0.5560326991869888
aii,be,0.1456953642384106,0.0666666666666666
bar,be,0.2976190476190476,0.311998005729948
azz,be,0.2443497224425059,0.1367543284329768
ltg,be,0.7176470588235294,0.5488817987649081
ro,be,0.8332369992818734,0.6697941562653075
urb,be,0.0163934426229508,0.0625
mt,be,0.1192991962431138,0.1013494407052075
te,be,0.8529819694868238,0.4755718226652484
sme,be,0.1925074925074925,0.1478491461504384
aln,be,0.4480925578486554,0.3681062786699274
lv,be,0.8972286682137046,0.7552060083274732
la,be,0.7680869565217391,0.6465818815343187
mk,be,0.8654411764705883,0.7624263750132992
akk,be,0.0740381506627869,0.0896235765938898
vep,be,0.3046815042210284,0.2628967051375614
fr,be,0.7832025354663447,0.661198822802115
sab,be,0.2108367121267969,0.1287420519147741
da,be,0.8543350294323057,0.7052896611588957
ug,be,0.7621490803484995,0.4938898024588596
ga,be,0.5763452247005096,0.4549994229169075
id,bg,0.8201391751327498,0.6040288322402513
arh,bg,0.2881100433389862,0.106270604925486
gwi,bg,0.4246031746031746,0.1021820324121302
vi,bg,0.7360824742268042,0.5151383515804757
eu,bg,0.7832116189382129,0.5118486494169809
ga,bg,0.619134290820041,0.4389099716943772
ar,bg,0.3943945002644103,0.3213183307795172
wo,bg,0.3870998750360473,0.228414076608969
wbp,bg,0.3968253968253968,0.1615781617055288
arr,bg,0.1845623113410953,0.0577926111027233
akk,bg,0.424426123504688,0.2053770515664709
sv,bg,0.8879808827000236,0.682409637127019
eo,bg,0.8662477558348295,0.7739596563462579
sme,bg,0.4283716283716284,0.2466337769238756
nhi,bg,0.4212028326815347,0.2575910155259361
hbo,bg,0.5372498647917794,0.3115205206301185
th,bg,0.6312264685303035,0.4494022877713952
yo,bg,0.3213635812204294,0.1612395368941211
pcm,bg,0.7027177700348433,0.5072736926180071
hit,bg,0.1810542398777692,0.1328333462729905
egy,bg,0.276920438957476,0.1251189151437344
gl,bg,0.8238478535353535,0.6274186045960922
mpu,bg,0.2584269662921348,0.1298462974933563
af,bg,0.79568717082381,0.628707352956335
hyw,bg,0.8286264917352308,0.6478833974855965
mt,bg,0.3174388151359162,0.1713111176607673
grc,bg,0.6471682467110423,0.483636538857094
cu,bg,0.4826985312422205,0.3098950800883095
kmr,bg,0.7926524907656983,0.577753400688565
aii,bg,0.1721854304635761,0.080533099766828
bho,bg,0.6066016504126032,0.4059834951826874
pl,bg,0.9138810122874982,0.6925555473195705
pt,bg,0.8234488552825037,0.6187617097252206
si,bg,0.6704545454545454,0.5991871681377685
apu,bg,0.456,0.1307521369864091
ps,bg,0.7841160560609786,0.5933913090988612
am,bg,0.471028971028971,0.3269133528935135
sdh,bg,0.4779411764705882,0.2204837056773929
jaa,bg,0.4,0.1625531331413684
got,bg,0.3116297313198666,0.188996982787037
aqz,bg,0.4025885558583106,0.147151645233476
olo,bg,0.6794354838709677,0.4247513920601102
hu,bg,0.7661753445635529,0.589938458742881
say,bg,0.2640471512770137,0.0988516331574558
sq,bg,0.7851622874806801,0.7210195177224978
yrk,bg,0.3341194968553459,0.1007528943325899
abq,bg,0.1733128834355828,0.0644999067561251
or,bg,0.7696793002915452,0.6238442975755547
yrl,bg,0.400479856043187,0.1875010480910731
gu,bg,0.7326259946949603,0.5552471675520902
sr,bg,0.9284651081341389,0.7603047610304834
cpg,bg,0.630772597942657,0.3605071930065749
fi,bg,0.837509648252288,0.5793008502720032
hi,bg,0.7654195987107444,0.623620965212748
lv,bg,0.8729828492171454,0.674198650453524
pro,bg,0.6980688668642077,0.5941996430030262
sah,bg,0.3445205479452055,0.1700040346637338
tl,bg,0.7777170944838886,0.5723107738207356
frm,bg,0.7935060549042312,0.6121341630444133
pad,bg,0.375,0.1342623420801789
sab,bg,0.3335790637670475,0.2107684763287688
nmf,bg,0.3677462887989203,0.1832285182521678
bn,bg,0.790625,0.5930990692482688
ro,bg,0.8422398542728531,0.6276957259578113
tr,bg,0.7656323923671345,0.514797489712885
sl,bg,0.884569475340459,0.6858930589771296
bm,bg,0.2894451276857411,0.1798210584763916
xcl,bg,0.646937309143165,0.5167491179618848
kpv,bg,0.4330662497557162,0.2404409515065052
ha,bg,0.3733781243258236,0.1945729329474157
kk,bg,0.7905466173678425,0.5039637875237704
cop,bg,0.0405916110670461,0.0087340298396529
ja,bg,0.1760863443893679,0.1151274580391493
lzh,bg,0.3473452895725526,0.223597702193378
bor,bg,0.3613161131611316,0.1626951051566179
ka,bg,0.8059782341064657,0.522502499345386
azz,bg,0.4205987311657415,0.2303035007170012
