task_lang,transfer_lang,accuracy,f1_score
nno_Latn,ace_Arab,0.6372549019607843,0.581415103656864
ars_Arab,ace_Arab,0.5833333333333334,0.5610453501454865
hin_Deva,ace_Arab,0.5833333333333334,0.5510238871029436
swh_Latn,ace_Arab,0.6274509803921569,0.6127459639012091
afr_Latn,ace_Arab,0.6421568627450981,0.6151996330674467
azb_Arab,ace_Arab,0.5637254901960784,0.5310222166889361
dzo_Tibt,ace_Arab,0.1911764705882352,0.1405354767387489
kac_Latn,ace_Arab,0.3235294117647059,0.2677406010806131
ben_Beng,ace_Arab,0.5931372549019608,0.568993080602332
ory_Orya,ace_Arab,0.4313725490196078,0.3632550390853453
cym_Latn,ace_Arab,0.5098039215686274,0.4763802122050187
kas_Deva,ace_Arab,0.4411764705882353,0.3791954085175896
amh_Ethi,ace_Arab,0.5392156862745098,0.4968979573757614
bug_Latn,ace_Arab,0.5637254901960784,0.5375703701877593
awa_Deva,ace_Arab,0.6666666666666666,0.652975464646956
tsn_Latn,ace_Arab,0.4166666666666667,0.3580542396017659
mni_Beng,ace_Arab,0.2696078431372549,0.1857853630904187
ukr_Cyrl,ace_Arab,0.7009803921568627,0.6866303607883462
est_Latn,ace_Arab,0.6568627450980392,0.6156901144296102
hau_Latn,ace_Arab,0.5392156862745098,0.4748957683951801
mag_Deva,ace_Arab,0.6421568627450981,0.6207877102824977
bho_Deva,ace_Arab,0.6078431372549019,0.5743973112962519
rus_Cyrl,ace_Arab,0.6421568627450981,0.6082807131664486
bak_Cyrl,ace_Arab,0.6519607843137255,0.6198033015054291
cat_Latn,ace_Arab,0.6715686274509803,0.6475842769263362
aeb_Arab,ace_Arab,0.5686274509803921,0.5252610149758682
sat_Olck,ace_Arab,0.1225490196078431,0.0311915159076731
ast_Latn,ace_Arab,0.6813725490196079,0.6455401409915218
aka_Latn,ace_Arab,0.3872549019607843,0.3146337742076173
bjn_Latn,ace_Arab,0.5980392156862745,0.5739332659251769
fij_Latn,ace_Arab,0.4019607843137255,0.3163641903058959
pbt_Arab,ace_Arab,0.5980392156862745,0.5845445100103486
por_Latn,ace_Arab,0.6911764705882353,0.6646005905563249
tuk_Latn,ace_Arab,0.553921568627451,0.5395729638146738
ron_Latn,ace_Arab,0.6813725490196079,0.6688090723876311
kab_Latn,ace_Arab,0.2598039215686274,0.2308621742343906
kin_Latn,ace_Arab,0.5833333333333334,0.5808445879711803
yue_Hant,ace_Arab,0.7058823529411765,0.6868996940881616
mar_Deva,ace_Arab,0.5588235294117647,0.544461208814326
jpn_Jpan,ace_Arab,0.6715686274509803,0.6238554482914903
cjk_Latn,ace_Arab,0.3774509803921568,0.309884970101652
fon_Latn,ace_Arab,0.2941176470588235,0.2599473287871709
knc_Latn,ace_Arab,0.3529411764705882,0.3045971665019284
pag_Latn,ace_Arab,0.5686274509803921,0.510662749954239
vec_Latn,ace_Arab,0.6323529411764706,0.6042201904872465
zul_Latn,ace_Arab,0.5098039215686274,0.4667642548705671
fuv_Latn,ace_Arab,0.3627450980392157,0.2917051257642462
tgk_Cyrl,ace_Arab,0.6127450980392157,0.5864166225896954
ajp_Arab,ace_Arab,0.6176470588235294,0.5887637318374452
fin_Latn,ace_Arab,0.6225490196078431,0.5907426067127088
bem_Latn,ace_Arab,0.4215686274509804,0.3639711449174365
hrv_Latn,ace_Arab,0.6519607843137255,0.6002952545739674
umb_Latn,ace_Arab,0.3823529411764705,0.337109344946537
oci_Latn,ace_Arab,0.6715686274509803,0.6422459202947008
taq_Latn,ace_Arab,0.3823529411764705,0.3633418602130705
bjn_Arab,ace_Arab,0.2794117647058823,0.2372054374124559
dik_Latn,ace_Arab,0.3774509803921568,0.3089310407088588
luo_Latn,ace_Arab,0.3578431372549019,0.2849772556201486
smo_Latn,ace_Arab,0.6274509803921569,0.5915988753151795
tum_Latn,ace_Arab,0.5,0.4156025594272415
arz_Arab,ace_Latn,0.803921568627451,0.7886285510586214
jav_Latn,ace_Latn,0.7843137254901961,0.7618057425654744
apc_Arab,ace_Latn,0.8186274509803921,0.8125290828883394
dzo_Tibt,ace_Latn,0.1911764705882352,0.0903195198375921
kan_Knda,ace_Latn,0.7990196078431373,0.786042549200444
asm_Beng,ace_Latn,0.6274509803921569,0.6225565286932909
epo_Latn,ace_Latn,0.7843137254901961,0.7694146272046067
bem_Latn,ace_Latn,0.5441176470588235,0.4945451939181829
nso_Latn,ace_Latn,0.6225490196078431,0.6008516785498426
ars_Arab,ace_Latn,0.8088235294117647,0.6924129361068574
bul_Cyrl,ace_Latn,0.8088235294117647,0.7074197547261377
tgk_Cyrl,ace_Latn,0.803921568627451,0.7916145574346334
nob_Latn,ace_Latn,0.8431372549019608,0.8356305840126534
uzn_Latn,ace_Latn,0.8137254901960784,0.8092139075753773
gaz_Latn,ace_Latn,0.3970588235294117,0.3741204947510601
amh_Ethi,ace_Latn,0.6862745098039216,0.6652383632021209
min_Latn,ace_Latn,0.7990196078431373,0.7818474503334546
mal_Mlym,ace_Latn,0.7696078431372549,0.5886095070155791
kor_Hang,ace_Latn,0.8186274509803921,0.8095965061366119
acm_Arab,ace_Latn,0.8284313725490197,0.8219019803145388
ltz_Latn,ace_Latn,0.7303921568627451,0.7026749565836362
ita_Latn,ace_Latn,0.8382352941176471,0.7350927556436031
snd_Arab,ace_Latn,0.5931372549019608,0.567378409975223
mya_Mymr,ace_Latn,0.7990196078431373,0.7809165397979284
srd_Latn,ace_Latn,0.7303921568627451,0.717746261213884
ace_Latn,ace_Latn,0.7745098039215687,0.7519250515032893
prs_Arab,ace_Latn,0.7843137254901961,0.7733198340522532
als_Latn,ace_Latn,0.7990196078431373,0.7931600677137214
ilo_Latn,ace_Latn,0.7107843137254902,0.6899390213312463
hye_Armn,ace_Latn,0.7892156862745098,0.6800198028376396
tgl_Latn,ace_Latn,0.8137254901960784,0.8055297436267317
ace_Arab,ace_Latn,0.2941176470588235,0.2595568276571712
fao_Latn,ace_Latn,0.7549019607843137,0.7387188118472354
tzm_Tfng,ace_Latn,0.2647058823529412,0.1102092352092352
eng_Latn,ace_Latn,0.8480392156862745,0.8444447206306994
sna_Latn,ace_Latn,0.6176470588235294,0.5860600932648649
pap_Latn,ace_Latn,0.7303921568627451,0.7285574105223904
swh_Latn,ace_Latn,0.803921568627451,0.799886409918633
ltg_Latn,ace_Latn,0.7058823529411765,0.695789498403619
lit_Latn,ace_Latn,0.7450980392156863,0.7338803927532387
mni_Beng,ace_Latn,0.3480392156862745,0.2695116897333646
swe_Latn,ace_Latn,0.8235294117647058,0.8010125835844333
min_Arab,ace_Latn,0.2990196078431372,0.2319569408411238
hun_Latn,ace_Latn,0.7990196078431373,0.6899202983880403
lmo_Latn,ace_Latn,0.6813725490196079,0.6691317464210924
spa_Latn,ace_Latn,0.8578431372549019,0.8519805001401967
tat_Cyrl,ace_Latn,0.6715686274509803,0.3664504584805336
tuk_Latn,ace_Latn,0.6029411764705882,0.5670820686135352
cjk_Latn,ace_Latn,0.5147058823529411,0.4875611401469303
pbt_Arab,ace_Latn,0.7696078431372549,0.6683150009032987
ell_Grek,ace_Latn,0.8186274509803921,0.8105151054364
dik_Latn,ace_Latn,0.5245098039215687,0.4976181381643567
kin_Latn,ace_Latn,0.7107843137254902,0.6847788848273569
slv_Latn,ace_Latn,0.8284313725490197,0.7253735153505715
sin_Sinh,ace_Latn,0.75,0.7343320633643214
tpi_Latn,ace_Latn,0.7205882352941176,0.6918771536989466
ceb_Latn,ace_Latn,0.7941176470588235,0.7780572633386205
ben_Beng,ace_Latn,0.803921568627451,0.6974588490773617
slk_Latn,ace_Latn,0.8137254901960784,0.7986688397854271
pag_Latn,ace_Latn,0.7598039215686274,0.7257090105746017
zho_Hant,ace_Latn,0.7843137254901961,0.758064369624872
nus_Latn,ace_Latn,0.2990196078431372,0.2656104232583128
wol_Latn,ace_Latn,0.5735294117647058,0.5386014472496099
tam_Taml,ace_Latn,0.7892156862745098,0.7750371516581183
arb_Latn,ace_Latn,0.4852941176470588,0.4656817611772147
lus_Latn,ace_Latn,0.6519607843137255,0.6346107865028477
taq_Latn,ace_Latn,0.4705882352941176,0.4636806038145545
xho_Latn,ace_Latn,0.696078431372549,0.6713609952400296
san_Deva,ace_Latn,0.6715686274509803,0.6628654970760233
kat_Geor,ace_Latn,0.7647058823529411,0.7491849033911155
nqo_Nkoo,ace_Latn,0.1470588235294117,0.1031627615542057
bjn_Arab,ace_Latn,0.2745098039215686,0.1981594673407784
ary_Arab,ace_Latn,0.7990196078431373,0.7811489183292407
npi_Deva,ace_Latn,0.8088235294117647,0.7930256011055997
kir_Cyrl,ace_Latn,0.7941176470588235,0.7830191492980003
pol_Latn,ace_Latn,0.8137254901960784,0.806236763550788
war_Latn,ace_Latn,0.8235294117647058,0.8090583798056924
nya_Latn,ace_Latn,0.7352941176470589,0.7201201378166974
srp_Cyrl,ace_Latn,0.8235294117647058,0.8194976308559979
smo_Latn,ace_Latn,0.7401960784313726,0.6959727613628189
cym_Latn,ace_Latn,0.6519607843137255,0.648501657812461
khk_Cyrl,ace_Latn,0.7990196078431373,0.7944067036478691
knc_Latn,ace_Latn,0.5392156862745098,0.5118752713843536
hrv_Latn,ace_Latn,0.7647058823529411,0.7635139907467067
ajp_Arab,ace_Latn,0.8088235294117647,0.7998203622534285
por_Latn,ace_Latn,0.8235294117647058,0.8184137000199839
sot_Latn,ace_Latn,0.6813725490196079,0.6741693619048338
twi_Latn,ace_Latn,0.5490196078431373,0.5259515412102763
vie_Latn,ace_Latn,0.8578431372549019,0.8477317388269885
tel_Telu,ace_Latn,0.7941176470588235,0.7856873667134571
mar_Deva,ace_Latn,0.7598039215686274,0.7458224641776363
pes_Arab,ace_Latn,0.8235294117647058,0.8136513167631494
pan_Guru,ace_Latn,0.7156862745098039,0.6940981495675249
gle_Latn,ace_Latn,0.6617647058823529,0.6500343828699952
fuv_Latn,ace_Latn,0.5833333333333334,0.5728674538598507
isl_Latn,ace_Latn,0.7794117647058824,0.781475029977299
ory_Orya,ace_Latn,0.4754901960784313,0.4020677917976077
szl_Latn,ace_Latn,0.7156862745098039,0.694187019069923
mai_Deva,ace_Latn,0.7941176470588235,0.7827221968247569
dan_Latn,ace_Latn,0.7843137254901961,0.678094259963905
kas_Deva,ace_Latn,0.5392156862745098,0.5126487808490746
lij_Latn,ace_Latn,0.7254901960784313,0.7061629184156677
nno_Latn,ace_Latn,0.8186274509803921,0.8083266726627322
awa_Deva,ace_Latn,0.8186274509803921,0.8138233437715164
afr_Latn,ace_Latn,0.7745098039215687,0.77026129226159
arb_Arab,ace_Latn,0.8235294117647058,0.7076513494569234
mos_Latn,ace_Latn,0.4705882352941176,0.4211830395623286
gla_Latn,ace_Latn,0.5490196078431373,0.5450034211286179
ibo_Latn,ace_Latn,0.7598039215686274,0.7268522680287385
crh_Latn,ace_Latn,0.7549019607843137,0.7336333745002477
heb_Hebr,ace_Latn,0.8137254901960784,0.8020116118370966
guj_Gujr,ace_Latn,0.7598039215686274,0.7444710130798217
ckb_Arab,ace_Latn,0.5882352941176471,0.5189584376776495
lim_Latn,ace_Latn,0.7450980392156863,0.7279782948956551
shn_Mymr,ace_Latn,0.4754901960784313,0.3998230587532952
hin_Deva,ace_Latn,0.8284313725490197,0.8206214956568773
plt_Latn,ace_Latn,0.7647058823529411,0.7547279555017956
ydd_Hebr,ace_Latn,0.6078431372549019,0.5887439549506986
bos_Latn,ace_Latn,0.7794117647058824,0.7843743394119044
kaz_Cyrl,ace_Latn,0.7941176470588235,0.7847463567792221
grn_Latn,ace_Latn,0.6813725490196079,0.6576081521076128
khm_Khmr,ace_Latn,0.7549019607843137,0.7455379253150536
zho_Hans,ace_Latn,0.8284313725490197,0.8076323011882945
glg_Latn,ace_Latn,0.8333333333333334,0.8362072157325484
mag_Deva,ace_Latn,0.7892156862745098,0.7797019059528323
quy_Latn,ace_Latn,0.6078431372549019,0.584407243717016
rus_Cyrl,ace_Latn,0.8627450980392157,0.757401966121364
azj_Latn,ace_Latn,0.7254901960784313,0.7203889250874028
cat_Latn,ace_Latn,0.7990196078431373,0.6936745652725427
ssw_Latn,ace_Latn,0.6176470588235294,0.602533476213433
fin_Latn,ace_Latn,0.7843137254901961,0.7807945926118195
tsn_Latn,ace_Latn,0.6127450980392157,0.5762600561441927
kmr_Latn,ace_Latn,0.6274509803921569,0.605635306118107
ron_Latn,ace_Latn,0.8578431372549019,0.8538717763199827
deu_Latn,ace_Latn,0.8333333333333334,0.8301216658166947
ewe_Latn,ace_Latn,0.4803921568627451,0.4203020839224967
fra_Latn,ace_Latn,0.8529411764705882,0.8464120369411653
kab_Latn,ace_Latn,0.3186274509803921,0.2949959068288358
tur_Latn,ace_Latn,0.7696078431372549,0.6755956778599935
kbp_Latn,ace_Latn,0.446078431372549,0.4166401543729455
lua_Latn,ace_Latn,0.5833333333333334,0.5627703839224322
est_Latn,ace_Latn,0.8235294117647058,0.7173718209962484
sun_Latn,ace_Latn,0.8186274509803921,0.8072704226430539
mri_Latn,ace_Latn,0.7009803921568627,0.6837065489811485
fur_Latn,ace_Latn,0.6862745098039216,0.6698472755877152
tum_Latn,ace_Latn,0.6715686274509803,0.6268343363232486
kam_Latn,ace_Latn,0.4852941176470588,0.4591616716616716
bak_Cyrl,ace_Latn,0.7058823529411765,0.6888228205023748
aka_Latn,ace_Latn,0.5,0.4587046181632031
aeb_Arab,ace_Latn,0.7941176470588235,0.777629406342462
azb_Arab,ace_Latn,0.696078431372549,0.6770091087871787
oci_Latn,ace_Latn,0.7794117647058824,0.7715136534281593
kea_Latn,ace_Latn,0.7156862745098039,0.6969178666663413
mlt_Latn,ace_Latn,0.7598039215686274,0.7430855872724992
fon_Latn,ace_Latn,0.4950980392156863,0.4378951580632253
uig_Arab,ace_Latn,0.2941176470588235,0.2278812206976411
mkd_Cyrl,ace_Latn,0.803921568627451,0.7057442015780632
sat_Olck,ace_Latn,0.1470588235294117,0.0755192051839743
bel_Cyrl,ace_Latn,0.803921568627451,0.7000188246006622
nld_Latn,ace_Latn,0.7892156862745098,0.7830152335087767
sag_Latn,ace_Latn,0.5490196078431373,0.5131791749334101
tir_Ethi,ace_Latn,0.5637254901960784,0.521044620224948
knc_Arab,ace_Latn,0.2745098039215686,0.1657154443073255
lin_Latn,ace_Latn,0.6176470588235294,0.6067307692307693
som_Latn,ace_Latn,0.5931372549019608,0.5917855280733617
zul_Latn,ace_Latn,0.7009803921568627,0.6727205529378831
ukr_Cyrl,ace_Latn,0.8333333333333334,0.7306845775077617
tso_Latn,ace_Latn,0.4705882352941176,0.4500269143918177
bug_Latn,ace_Latn,0.6813725490196079,0.6415971095646285
ayr_Latn,ace_Latn,0.4509803921568627,0.4169052943074436
bjn_Latn,ace_Latn,0.7745098039215687,0.77002442002442
kmb_Latn,ace_Latn,0.4607843137254901,0.4459348842945013
hne_Deva,ace_Latn,0.7794117647058824,0.767793350628493
lug_Latn,ace_Latn,0.5245098039215687,0.5240932942606481
yor_Latn,ace_Latn,0.5196078431372549,0.488199636201035
lvs_Latn,ace_Latn,0.8137254901960784,0.7966749165023462
ban_Latn,ace_Latn,0.8137254901960784,0.8010661308877998
hau_Latn,ace_Latn,0.7107843137254902,0.6879986917512769
run_Latn,ace_Latn,0.6813725490196079,0.6724665840853702
ast_Latn,ace_Latn,0.8235294117647058,0.8161842976913708
scn_Latn,ace_Latn,0.7549019607843137,0.7517725811785899
bam_Latn,ace_Latn,0.4264705882352941,0.3894267331607485
acq_Arab,ace_Latn,0.8235294117647058,0.8203358614981172
taq_Tfng,ace_Latn,0.25,0.1809119323295627
yue_Hant,ace_Latn,0.7843137254901961,0.6566847616135278
kas_Arab,ace_Latn,0.6568627450980392,0.6382648656152636
kik_Latn,ace_Latn,0.5490196078431373,0.5165081130385817
luo_Latn,ace_Latn,0.5,0.4785650715883274
jpn_Jpan,ace_Latn,0.8431372549019608,0.7285479217948
urd_Arab,ace_Latn,0.7352941176470589,0.7123181857147702
ind_Latn,ace_Latn,0.8627450980392157,0.8565006450985865
bod_Tibt,ace_Latn,0.2205882352941176,0.1235742577205991
fij_Latn,ace_Latn,0.5392156862745098,0.5252397813715162
ces_Latn,ace_Latn,0.8725490196078431,0.7690781632048103
umb_Latn,ace_Latn,0.4901960784313725,0.4719258671351224
bho_Deva,ace_Latn,0.7843137254901961,0.7699227997827697
dyu_Latn,ace_Latn,0.5294117647058824,0.4589572347461445
lao_Laoo,ace_Latn,0.8186274509803921,0.8031026397137021
vec_Latn,ace_Latn,0.7941176470588235,0.7837569302237609
eus_Latn,ace_Latn,0.7745098039215687,0.7717257409338758
hat_Latn,ace_Latn,0.7598039215686274,0.7435996187092722
zsm_Latn,ace_Latn,0.8333333333333334,0.8133849621048773
kon_Latn,ace_Latn,0.5882352941176471,0.565230908088051
tha_Thai,ace_Latn,0.8137254901960784,0.7986436836872955
kac_Latn,ace_Latn,0.4313725490196078,0.4083230458175172
ilo_Latn,acm_Arab,0.7156862745098039,0.6905926344300332
tur_Latn,acm_Arab,0.8186274509803921,0.7984989410084226
kik_Latn,acm_Arab,0.4901960784313725,0.448861498466415
war_Latn,acm_Arab,0.803921568627451,0.7928659628292569
tuk_Latn,acm_Arab,0.6274509803921569,0.6115698074596578
mai_Deva,acm_Arab,0.8088235294117647,0.7977517742197504
umb_Latn,acm_Arab,0.4166666666666667,0.3976453808642977
mni_Beng,acm_Arab,0.3039215686274509,0.2457121904544887
wol_Latn,acm_Arab,0.4803921568627451,0.4739948896756483
deu_Latn,acm_Arab,0.8774509803921569,0.8723403353024061
kaz_Cyrl,acm_Arab,0.8235294117647058,0.8104122752067298
bul_Cyrl,acm_Arab,0.8578431372549019,0.8523079227763144
tir_Ethi,acm_Arab,0.6862745098039216,0.6651392975191602
kmb_Latn,acm_Arab,0.4215686274509804,0.4030874802910062
awa_Deva,acm_Arab,0.8137254901960784,0.8087545657339706
ace_Arab,acm_Arab,0.2598039215686274,0.2176904926649326
dzo_Tibt,acm_Arab,0.25,0.1346951455325839
luo_Latn,acm_Arab,0.4313725490196078,0.4017002157711072
tsn_Latn,acm_Arab,0.6421568627450981,0.6185326477361779
nld_Latn,acm_Arab,0.8578431372549019,0.8582759269715792
yue_Hant,acm_Arab,0.8333333333333334,0.8141617499939626
fon_Latn,acm_Arab,0.4411764705882353,0.3864803286099136
lus_Latn,acm_Arab,0.6568627450980392,0.6343944711653613
taq_Tfng,acm_Arab,0.1666666666666666,0.1253569675453449
