task_lang,transfer_lang,accuracy,f1_score
nob_Latn,ace_Arab,0.25,0.0575945793337097
nqo_Nkoo,ace_Arab,0.25,0.0571428571428571
ilo_Latn,ace_Arab,0.2549019607843137,0.0690425112735869
tam_Taml,ace_Arab,0.25,0.0571428571428571
knc_Arab,ace_Arab,0.284313725490196,0.1036702428006775
epo_Latn,ace_Arab,0.2549019607843137,0.0664811379097093
fur_Latn,ace_Arab,0.25,0.0571428571428571
fon_Latn,ace_Arab,0.25,0.0571428571428571
gle_Latn,ace_Arab,0.2549019607843137,0.0688121402407116
ary_Arab,ace_Arab,0.25,0.0573678290213723
tuk_Latn,ace_Arab,0.25,0.0573678290213723
hau_Latn,ace_Arab,0.25,0.0575945793337097
fin_Latn,ace_Arab,0.25,0.0573678290213723
mni_Beng,ace_Arab,0.2696078431372549,0.0886283802041113
taq_Tfng,ace_Arab,0.25,0.0571428571428571
luo_Latn,ace_Arab,0.25,0.0641399416909621
eus_Latn,ace_Arab,0.25,0.0571428571428571
pes_Arab,ace_Arab,0.25,0.0571428571428571
srd_Latn,ace_Arab,0.25,0.0573678290213723
ita_Latn,ace_Arab,0.25,0.0571428571428571
kaz_Cyrl,ace_Arab,0.25,0.0571428571428571
npi_Deva,ace_Arab,0.25,0.0571428571428571
rus_Cyrl,ace_Arab,0.2549019607843137,0.0664811379097093
sna_Latn,ace_Arab,0.25,0.0580535002845759
ydd_Hebr,ace_Arab,0.25,0.0571428571428571
acq_Arab,ace_Arab,0.25,0.0571428571428571
pol_Latn,ace_Arab,0.25,0.0571428571428571
khk_Cyrl,ace_Arab,0.25,0.0571428571428571
ckb_Arab,ace_Arab,0.2745098039215686,0.1020556667273058
mlt_Latn,ace_Arab,0.25,0.0580535002845759
pbt_Arab,ace_Arab,0.2549019607843137,0.0665844188831234
slv_Latn,ace_Arab,0.25,0.0573678290213723
mkd_Cyrl,ace_Arab,0.25,0.0571428571428571
aka_Latn,ace_Arab,0.25,0.0573678290213723
azb_Arab,ace_Arab,0.2696078431372549,0.092615596963423
kir_Cyrl,ace_Arab,0.25,0.0571428571428571
lus_Latn,ace_Arab,0.2549019607843137,0.0702098169478564
bjn_Arab,ace_Arab,0.2254901960784313,0.1044640078253523
ace_Arab,ace_Arab,0.3186274509803921,0.1692740456599256
crh_Latn,ace_Arab,0.25,0.0571428571428571
lua_Latn,ace_Arab,0.25,0.0571428571428571
mal_Mlym,ace_Arab,0.25,0.0571428571428571
uig_Arab,ace_Arab,0.25,0.0573678290213723
lao_Laoo,ace_Arab,0.25,0.0575945793337097
san_Deva,ace_Arab,0.25,0.0571428571428571
eng_Latn,ace_Arab,0.2549019607843137,0.0683568400103833
kin_Latn,ace_Arab,0.2598039215686274,0.0742714157187841
kas_Arab,ace_Arab,0.2647058823529412,0.1071592273272945
shn_Mymr,ace_Arab,0.25,0.0571428571428571
glg_Latn,ace_Arab,0.25,0.0573678290213723
ssw_Latn,ace_Arab,0.25,0.0580535002845759
run_Latn,ace_Arab,0.25,0.0575945793337097
lmo_Latn,ace_Arab,0.25,0.0571428571428571
lij_Latn,ace_Arab,0.2549019607843137,0.0643973004221451
kik_Latn,ace_Arab,0.25,0.0571428571428571
sag_Latn,ace_Arab,0.230392156862745,0.0685714285714285
gaz_Latn,ace_Arab,0.25,0.0571428571428571
ben_Beng,ace_Arab,0.25,0.0571428571428571
pap_Latn,ace_Arab,0.2549019607843137,0.0650132999530589
kas_Deva,ace_Arab,0.2450980392156862,0.0566893424036281
umb_Latn,ace_Arab,0.2549019607843137,0.0643973004221451
awa_Deva,ace_Arab,0.25,0.0571428571428571
zul_Latn,ace_Arab,0.25,0.0578231292517006
sat_Olck,ace_Arab,0.25,0.0571428571428571
tgl_Latn,ace_Arab,0.25,0.0573678290213723
lvs_Latn,ace_Arab,0.25,0.0571428571428571
snd_Arab,ace_Arab,0.25,0.0571428571428571
ban_Latn,ace_Arab,0.2598039215686274,0.0737798103104434
smo_Latn,ace_Arab,0.2450980392156862,0.0562429696287964
heb_Hebr,ace_Arab,0.25,0.0571428571428571
kab_Latn,ace_Arab,0.25,0.0571428571428571
twi_Latn,ace_Arab,0.25,0.0571428571428571
acm_Arab,ace_Arab,0.25,0.0573678290213723
vie_Latn,ace_Arab,0.25,0.0571428571428571
isl_Latn,ace_Arab,0.25,0.0578231292517006
ukr_Cyrl,ace_Arab,0.25,0.0571428571428571
pag_Latn,ace_Arab,0.2549019607843137,0.0672142857142857
bos_Latn,ace_Arab,0.25,0.0571428571428571
tum_Latn,ace_Arab,0.2401960784313725,0.0612831067755555
ell_Grek,ace_Arab,0.25,0.0571428571428571
mai_Deva,ace_Arab,0.25,0.0571428571428571
dan_Latn,ace_Arab,0.25,0.0571428571428571
ltz_Latn,ace_Arab,0.2549019607843137,0.0702592601906103
yor_Latn,ace_Arab,0.25,0.0636363636363636
asm_Beng,ace_Arab,0.25,0.0571428571428571
tsn_Latn,ace_Arab,0.2401960784313725,0.0807661243798315
knc_Latn,ace_Arab,0.2549019607843137,0.0669820717131474
hin_Deva,ace_Arab,0.25,0.0571428571428571
mri_Latn,ace_Arab,0.2450980392156862,0.0564652738565782
apc_Arab,ace_Arab,0.25,0.0571428571428571
bem_Latn,ace_Arab,0.2549019607843137,0.0649302325581395
uzn_Latn,ace_Arab,0.25,0.0571428571428571
kmb_Latn,ace_Arab,0.2450980392156862,0.0562429696287964
est_Latn,ace_Arab,0.25,0.0571428571428571
sun_Latn,ace_Arab,0.2549019607843137,0.0688677248677248
zho_Hant,ace_Arab,0.25,0.0573678290213723
mag_Deva,ace_Arab,0.25,0.0571428571428571
sot_Latn,ace_Arab,0.2549019607843137,0.0774818401937046
min_Latn,ace_Arab,0.2598039215686274,0.0754533484948231
arb_Latn,ace_Arab,0.2598039215686274,0.0873695334671147
mar_Deva,ace_Arab,0.25,0.0571428571428571
nus_Latn,ace_Arab,0.25,0.0571428571428571
bel_Cyrl,ace_Arab,0.25,0.0578231292517006
kat_Geor,ace_Arab,0.25,0.0571428571428571
kmr_Latn,ace_Arab,0.2549019607843137,0.0685835903227207
kan_Knda,ace_Arab,0.25,0.0573678290213723
nya_Latn,ace_Arab,0.25,0.065573205015436
swh_Latn,ace_Arab,0.25,0.0571428571428571
war_Latn,ace_Arab,0.2598039215686274,0.0712727272727272
cat_Latn,ace_Arab,0.25,0.0571428571428571
oci_Latn,ace_Arab,0.25,0.0571428571428571
tha_Thai,ace_Arab,0.25,0.0571428571428571
bug_Latn,ace_Arab,0.25,0.0673469387755102
amh_Ethi,ace_Arab,0.25,0.0571428571428571
swe_Latn,ace_Arab,0.25,0.0571428571428571
ace_Latn,ace_Arab,0.2598039215686274,0.07138077713521
quy_Latn,ace_Arab,0.2549019607843137,0.0668111691954609
tir_Ethi,ace_Arab,0.25,0.0571428571428571
mos_Latn,ace_Arab,0.2647058823529412,0.0829274891774891
fra_Latn,ace_Arab,0.25,0.0573678290213723
taq_Latn,ace_Arab,0.25,0.0573678290213723
nld_Latn,ace_Arab,0.25,0.0571428571428571
hun_Latn,ace_Arab,0.2549019607843137,0.0688121402407116
scn_Latn,ace_Arab,0.25,0.0573678290213723
jav_Latn,ace_Arab,0.25,0.0571428571428571
bul_Cyrl,ace_Arab,0.25,0.0571428571428571
bak_Cyrl,ace_Arab,0.25,0.0571428571428571
dyu_Latn,ace_Arab,0.230392156862745,0.0717547292889758
ltg_Latn,ace_Arab,0.25,0.0571428571428571
sin_Sinh,ace_Arab,0.25,0.0571428571428571
ron_Latn,ace_Arab,0.25,0.0571428571428571
arb_Arab,ace_Arab,0.25,0.0571428571428571
xho_Latn,ace_Arab,0.2598039215686274,0.0789871504157218
hrv_Latn,ace_Arab,0.25,0.0571428571428571
aeb_Arab,ace_Arab,0.25,0.0571428571428571
fuv_Latn,ace_Arab,0.25,0.0578231292517006
tgk_Cyrl,ace_Arab,0.2598039215686274,0.1066727243860862
cjk_Latn,ace_Arab,0.2647058823529412,0.0897755998186414
dzo_Tibt,ace_Arab,0.25,0.0571428571428571
min_Arab,ace_Arab,0.2696078431372549,0.1451833198717451
azj_Latn,ace_Arab,0.25,0.0571428571428571
ind_Latn,ace_Arab,0.25,0.0571428571428571
bho_Deva,ace_Arab,0.25,0.0571428571428571
nno_Latn,ace_Arab,0.2549019607843137,0.0688121402407116
dik_Latn,ace_Arab,0.25,0.0571428571428571
kac_Latn,ace_Arab,0.2401960784313725,0.0662506218061773
kea_Latn,ace_Arab,0.2598039215686274,0.0737258758925256
arz_Arab,ace_Arab,0.25,0.0571428571428571
por_Latn,ace_Arab,0.2598039215686274,0.0784616635498821
srp_Cyrl,ace_Arab,0.25,0.0571428571428571
ibo_Latn,ace_Arab,0.2450980392156862,0.0623492063492063
khm_Khmr,ace_Arab,0.25,0.0571428571428571
fao_Latn,ace_Arab,0.2549019607843137,0.0650221413995585
grn_Latn,ace_Arab,0.2450980392156862,0.0634440725143673
kin_Latn,ace_Latn,0.4166666666666667,0.379760361950143
vie_Latn,ace_Latn,0.7303921568627451,0.6639105748082696
uig_Arab,ace_Latn,0.6078431372549019,0.5817336301198647
nso_Latn,ace_Latn,0.4068627450980392,0.3734108249544637
acq_Arab,ace_Latn,0.6911764705882353,0.6362143234724631
nqo_Nkoo,ace_Latn,0.2549019607843137,0.0716535433070866
mar_Deva,ace_Latn,0.6862745098039216,0.6252462981034409
quy_Latn,ace_Latn,0.5147058823529411,0.4980318325336199
gla_Latn,ace_Latn,0.5441176470588235,0.4888727202909398
urd_Arab,ace_Latn,0.6372549019607843,0.5699899474797767
kmr_Latn,ace_Latn,0.6176470588235294,0.5729505671033095
kor_Hang,ace_Latn,0.6911764705882353,0.6260883597323288
ssw_Latn,ace_Latn,0.3627450980392157,0.3294960348026002
tuk_Latn,ace_Latn,0.5441176470588235,0.5137169651608451
san_Deva,ace_Latn,0.5686274509803921,0.5203683742798167
ltz_Latn,ace_Latn,0.6421568627450981,0.6032924308227929
ell_Grek,ace_Latn,0.6617647058823529,0.585936611285011
nob_Latn,ace_Latn,0.7009803921568627,0.6224886161291691
kat_Geor,ace_Latn,0.6764705882352942,0.6243474840873934
zsm_Latn,ace_Latn,0.7205882352941176,0.6524472536793254
dik_Latn,ace_Latn,0.446078431372549,0.3904427808761619
tir_Ethi,ace_Latn,0.3235294117647059,0.305252234984368
knc_Latn,ace_Latn,0.446078431372549,0.3983268373662462
bul_Cyrl,ace_Latn,0.7058823529411765,0.6345581322546081
guj_Gujr,ace_Latn,0.696078431372549,0.6465099799590907
szl_Latn,ace_Latn,0.6372549019607843,0.5687358137358138
aeb_Arab,ace_Latn,0.6862745098039216,0.6439642618748617
tzm_Tfng,ace_Latn,0.2450980392156862,0.0566893424036281
fin_Latn,ace_Latn,0.6813725490196079,0.5998985877222246
kon_Latn,ace_Latn,0.4950980392156863,0.4596132957640047
eng_Latn,ace_Latn,0.7058823529411765,0.6303709445447664
dyu_Latn,ace_Latn,0.4607843137254901,0.4132399194008353
glg_Latn,ace_Latn,0.6911764705882353,0.6197500724602224
run_Latn,ace_Latn,0.4019607843137255,0.3614767711206217
umb_Latn,ace_Latn,0.3970588235294117,0.333925128266814
lug_Latn,ace_Latn,0.4166666666666667,0.3833998732953437
epo_Latn,ace_Latn,0.6715686274509803,0.5936730711034987
pan_Guru,ace_Latn,0.6274509803921569,0.5505967151128441
mni_Beng,ace_Latn,0.2205882352941176,0.2282057065250342
ind_Latn,ace_Latn,0.7205882352941176,0.6497928814515369
tam_Taml,ace_Latn,0.6764705882352942,0.5875845817484188
twi_Latn,ace_Latn,0.4852941176470588,0.4582595127389317
ita_Latn,ace_Latn,0.6715686274509803,0.5891905713334283
jpn_Jpan,ace_Latn,0.7254901960784313,0.6371984832498622
min_Latn,ace_Latn,0.7254901960784313,0.7089622275386904
tgl_Latn,ace_Latn,0.7156862745098039,0.6536315536315537
azj_Latn,ace_Latn,0.696078431372549,0.6381830468762517
bjn_Arab,ace_Latn,0.2254901960784313,0.2071934983255738
afr_Latn,ace_Latn,0.7058823529411765,0.6637809857818043
arb_Latn,ace_Latn,0.3284313725490196,0.3013590060505309
kam_Latn,ace_Latn,0.3872549019607843,0.3824122891083664
por_Latn,ace_Latn,0.7205882352941176,0.6460425339896185
sot_Latn,ace_Latn,0.4656862745098039,0.4461240832669403
slv_Latn,ace_Latn,0.6911764705882353,0.6275310328379698
zul_Latn,ace_Latn,0.4754901960784313,0.4607280824055338
xho_Latn,ace_Latn,0.5147058823529411,0.4601424481302602
ban_Latn,ace_Latn,0.75,0.7396351376219588
kac_Latn,ace_Latn,0.4656862745098039,0.4244609030306878
aka_Latn,ace_Latn,0.4558823529411764,0.4069948542010988
lus_Latn,ace_Latn,0.6176470588235294,0.575677339901478
arz_Arab,ace_Latn,0.7009803921568627,0.6520935479820507
tsn_Latn,ace_Latn,0.3823529411764705,0.359230264979381
eus_Latn,ace_Latn,0.6911764705882353,0.6194794618686245
pbt_Arab,ace_Latn,0.6323529411764706,0.5717136893029079
taq_Tfng,ace_Latn,0.2549019607843137,0.117978627193108
plt_Latn,ace_Latn,0.6127450980392157,0.5668013780769823
ibo_Latn,ace_Latn,0.4068627450980392,0.3857588782117084
rus_Cyrl,ace_Latn,0.7107843137254902,0.6465883649473092
smo_Latn,ace_Latn,0.4166666666666667,0.3517156480510518
hat_Latn,ace_Latn,0.5343137254901961,0.4818978364728121
ltg_Latn,ace_Latn,0.6911764705882353,0.6634214308640167
tgk_Cyrl,ace_Latn,0.4264705882352941,0.3677947583635716
ary_Arab,ace_Latn,0.6813725490196079,0.6381150024406432
mag_Deva,ace_Latn,0.7058823529411765,0.6820246640716031
zho_Hans,ace_Latn,0.7058823529411765,0.6213134864674125
ceb_Latn,ace_Latn,0.6862745098039216,0.6629976497330873
ckb_Arab,ace_Latn,0.2009803921568627,0.1370284492977018
vec_Latn,ace_Latn,0.7107843137254902,0.6733735850014921
ukr_Cyrl,ace_Latn,0.7058823529411765,0.627231845119
ars_Arab,ace_Latn,0.6813725490196079,0.613092602648425
mya_Mymr,ace_Latn,0.6519607843137255,0.5625793921745427
tha_Thai,ace_Latn,0.6911764705882353,0.6232669567974474
nus_Latn,ace_Latn,0.3137254901960784,0.2521866924909809
spa_Latn,ace_Latn,0.6813725490196079,0.5931324910916748
uzn_Latn,ace_Latn,0.6715686274509803,0.6316140854017052
ace_Arab,ace_Latn,0.2990196078431372,0.2609702270268478
bam_Latn,ace_Latn,0.3578431372549019,0.311616820071836
fon_Latn,ace_Latn,0.4264705882352941,0.3875228561467915
lij_Latn,ace_Latn,0.6666666666666666,0.6362048889323171
mai_Deva,ace_Latn,0.6911764705882353,0.6401280986068336
srp_Cyrl,ace_Latn,0.6519607843137255,0.5697338022922986
gaz_Latn,ace_Latn,0.3333333333333333,0.2812675297415982
hye_Armn,ace_Latn,0.6421568627450981,0.5719887293948502
kik_Latn,ace_Latn,0.4068627450980392,0.3595696534598759
zho_Hant,ace_Latn,0.7205882352941176,0.6398850141284357
ajp_Arab,ace_Latn,0.7303921568627451,0.6954787504843946
bjn_Latn,ace_Latn,0.7401960784313726,0.7301290327507367
hne_Deva,ace_Latn,0.7156862745098039,0.676887617392788
shn_Mymr,ace_Latn,0.2745098039215686,0.1467783308390829
amh_Ethi,ace_Latn,0.6813725490196079,0.62788279652116
cat_Latn,ace_Latn,0.7058823529411765,0.6366952723231554
tur_Latn,ace_Latn,0.7058823529411765,0.6355015951790145
kas_Deva,ace_Latn,0.4558823529411764,0.4621820092598356
fur_Latn,ace_Latn,0.6029411764705882,0.5736833253132246
nno_Latn,ace_Latn,0.7303921568627451,0.6615814642887801
tum_Latn,ace_Latn,0.3872549019607843,0.3514329223155515
ace_Latn,ace_Latn,0.696078431372549,0.6545051811723928
nya_Latn,ace_Latn,0.4852941176470588,0.4708334170740186
sna_Latn,ace_Latn,0.3823529411764705,0.3463853717815247
luo_Latn,ace_Latn,0.3823529411764705,0.3247281640729392
bod_Tibt,ace_Latn,0.2598039215686274,0.0828550875861632
arb_Arab,ace_Latn,0.6813725490196079,0.6127271322013625
lmo_Latn,ace_Latn,0.6323529411764706,0.5965429257649372
tel_Telu,ace_Latn,0.7009803921568627,0.6387146121764415
slk_Latn,ace_Latn,0.6862745098039216,0.61706867371325
snd_Arab,ace_Latn,0.5784313725490197,0.5023894112775746
cjk_Latn,ace_Latn,0.4313725490196078,0.4050223062352443
mri_Latn,ace_Latn,0.3676470588235294,0.3350702207845065
sin_Sinh,ace_Latn,0.6078431372549019,0.5329817393683766
khk_Cyrl,ace_Latn,0.696078431372549,0.660384758298924
kan_Knda,ace_Latn,0.6519607843137255,0.5737363482920438
fra_Latn,ace_Latn,0.696078431372549,0.6226028699051444
hun_Latn,ace_Latn,0.7058823529411765,0.6289457493539127
crh_Latn,ace_Latn,0.6813725490196079,0.6584132070402602
knc_Arab,ace_Latn,0.2450980392156862,0.1697126098394187
wol_Latn,ace_Latn,0.5147058823529411,0.4646866480866013
kmb_Latn,ace_Latn,0.4068627450980392,0.3883950994502233
swh_Latn,ace_Latn,0.6911764705882353,0.64831545009151
taq_Latn,ace_Latn,0.4264705882352941,0.3918264124709128
ast_Latn,ace_Latn,0.7205882352941176,0.6639778431835979
war_Latn,ace_Latn,0.7205882352941176,0.6962973126295753
lim_Latn,ace_Latn,0.6813725490196079,0.6479048501063266
tat_Cyrl,ace_Latn,0.6372549019607843,0.6006492048522077
lvs_Latn,ace_Latn,0.6862745098039216,0.6216003259551647
bel_Cyrl,ace_Latn,0.7058823529411765,0.6381879643849935
bug_Latn,ace_Latn,0.6911764705882353,0.6596795936020197
npi_Deva,ace_Latn,0.6813725490196079,0.6077238169717829
oci_Latn,ace_Latn,0.7058823529411765,0.6677980210925168
srd_Latn,ace_Latn,0.6519607843137255,0.6029010851044748
dzo_Tibt,ace_Latn,0.2598039215686274,0.0803932909196067
ilo_Latn,ace_Latn,0.6274509803921569,0.5976463086549605
est_Latn,ace_Latn,0.7009803921568627,0.6299862626484153
fij_Latn,ace_Latn,0.4019607843137255,0.375214183941373
yue_Hant,ace_Latn,0.7156862745098039,0.6403561509952488
sun_Latn,ace_Latn,0.7696078431372549,0.7310371591585232
grn_Latn,ace_Latn,0.5980392156862745,0.56108814312482
scn_Latn,ace_Latn,0.6078431372549019,0.5594166834746127
ben_Beng,ace_Latn,0.6715686274509803,0.6179512297957105
lit_Latn,ace_Latn,0.696078431372549,0.6334457749124149
als_Latn,ace_Latn,0.6862745098039216,0.6046425151599618
tso_Latn,ace_Latn,0.3578431372549019,0.3259105797421086
som_Latn,ace_Latn,0.6127450980392157,0.5533525626898845
bos_Latn,ace_Latn,0.7058823529411765,0.6311594838096627
pag_Latn,ace_Latn,0.7058823529411765,0.6603561722727819
bho_Deva,ace_Latn,0.7401960784313726,0.6992942554859488
pap_Latn,ace_Latn,0.6764705882352942,0.6559571175950486
sag_Latn,ace_Latn,0.3725490196078431,0.3198322326716252
ron_Latn,ace_Latn,0.7205882352941176,0.6462667226478142
lin_Latn,ace_Latn,0.4901960784313725,0.452228507527963
fao_Latn,ace_Latn,0.6911764705882353,0.6521898363741772
acm_Arab,ace_Latn,0.6862745098039216,0.6138665035853974
awa_Deva,ace_Latn,0.7058823529411765,0.6468294472224493
fuv_Latn,ace_Latn,0.446078431372549,0.3842238896808081
min_Arab,ace_Latn,0.2205882352941176,0.1876567409725695
lao_Laoo,ace_Latn,0.696078431372549,0.6352008364182006
khm_Khmr,ace_Latn,0.6127450980392157,0.5489576049760752
pes_Arab,ace_Latn,0.6715686274509803,0.592810804808885
isl_Latn,ace_Latn,0.6715686274509803,0.612039831096486
kaz_Cyrl,ace_Latn,0.7009803921568627,0.6321113169838031
sat_Olck,ace_Latn,0.25,0.0571428571428571
heb_Hebr,ace_Latn,0.696078431372549,0.6363317703875667
hin_Deva,ace_Latn,0.6911764705882353,0.6080303331725212
kir_Cyrl,ace_Latn,0.6911764705882353,0.6284635078183465
jav_Latn,ace_Latn,0.7549019607843137,0.7088501318684848
ory_Orya,ace_Latn,0.6470588235294118,0.5981878512175333
pol_Latn,ace_Latn,0.696078431372549,0.6049117007860495
apc_Arab,ace_Latn,0.7107843137254902,0.6492845134982013
mal_Mlym,ace_Latn,0.6911764705882353,0.6354457704150719
deu_Latn,ace_Latn,0.7205882352941176,0.6661943132578615
gle_Latn,ace_Latn,0.6176470588235294,0.5463795041826255
cym_Latn,ace_Latn,0.7009803921568627,0.6551928275915178
kea_Latn,ace_Latn,0.6862745098039216,0.6568137942888773
nld_Latn,ace_Latn,0.7107843137254902,0.6378988391635618
prs_Arab,ace_Latn,0.6862745098039216,0.6211302082846448
swe_Latn,ace_Latn,0.7058823529411765,0.6181513137349538
kas_Arab,ace_Latn,0.6078431372549019,0.5691809130851609
mlt_Latn,ace_Latn,0.5882352941176471,0.5468991018559983
yor_Latn,ace_Latn,0.3725490196078431,0.3121998528184697
ayr_Latn,ace_Latn,0.4117647058823529,0.3772150732932849
dan_Latn,ace_Latn,0.7303921568627451,0.6541432563182352
ydd_Hebr,ace_Latn,0.4362745098039216,0.3968354284518316
azb_Arab,ace_Latn,0.6617647058823529,0.633231335442033
bem_Latn,ace_Latn,0.4901960784313725,0.4316667539736391
kab_Latn,ace_Latn,0.3137254901960784,0.2416883923509137
hrv_Latn,ace_Latn,0.7107843137254902,0.6424951827788734
mkd_Cyrl,ace_Latn,0.6911764705882353,0.6220849290600011
tpi_Latn,ace_Latn,0.6176470588235294,0.554352814317254
asm_Beng,ace_Latn,0.5980392156862745,0.5508761289047871
kbp_Latn,ace_Latn,0.3823529411764705,0.2785279678329851
bak_Cyrl,ace_Latn,0.6274509803921569,0.598139710320866
ewe_Latn,ace_Latn,0.4019607843137255,0.3728788059615127
hau_Latn,ace_Latn,0.6078431372549019,0.5426469243419364
ces_Latn,ace_Latn,0.6862745098039216,0.6239623866517706
lua_Latn,ace_Latn,0.4803921568627451,0.4550684757098781
mos_Latn,ace_Latn,0.4313725490196078,0.3740667982730672
lin_Latn,acm_Arab,0.4166666666666667,0.3885043918170147
hin_Deva,acm_Arab,0.8088235294117647,0.7967354147580133
fao_Latn,acm_Arab,0.6813725490196079,0.6747601507128574
hau_Latn,acm_Arab,0.6274509803921569,0.6161060508547165
lvs_Latn,acm_Arab,0.8725490196078431,0.8641932551874473
arz_Arab,acm_Arab,0.8137254901960784,0.8096015101921358
nso_Latn,acm_Arab,0.3088235294117647,0.3043461734102931
kam_Latn,acm_Arab,0.3627450980392157,0.3346337756926641
acq_Arab,acm_Arab,0.8480392156862745,0.8375499252992394
fin_Latn,acm_Arab,0.8872549019607843,0.8768925305753871
pag_Latn,acm_Arab,0.6274509803921569,0.6037861004623066
hrv_Latn,acm_Arab,0.9019607843137256,0.8999154860843799
ilo_Latn,acm_Arab,0.5588235294117647,0.5462030135762855
bug_Latn,acm_Arab,0.553921568627451,0.5327578365232668
jav_Latn,acm_Arab,0.7941176470588235,0.7819481662854818
jpn_Jpan,acm_Arab,0.8823529411764706,0.8759613367824802
nya_Latn,acm_Arab,0.392156862745098,0.3530704856505951
por_Latn,acm_Arab,0.8970588235294118,0.892309250716868
ayr_Latn,acm_Arab,0.3725490196078431,0.3086957439710831
pbt_Arab,acm_Arab,0.7696078431372549,0.7517565840972884
lmo_Latn,acm_Arab,0.6274509803921569,0.6117619350301462
zho_Hans,acm_Arab,0.8872549019607843,0.8839623197296037
aka_Latn,acm_Arab,0.4019607843137255,0.3683335971026976
bem_Latn,acm_Arab,0.3774509803921568,0.3425569419542999
cat_Latn,acm_Arab,0.8774509803921569,0.8704890584496514
lao_Laoo,acm_Arab,0.8627450980392157,0.8521478743290932
arb_Latn,acm_Arab,0.3186274509803921,0.2387755358432255
slv_Latn,acm_Arab,0.8725490196078431,0.8654470990939729
deu_Latn,acm_Arab,0.8823529411764706,0.8745072310515695
som_Latn,acm_Arab,0.6323529411764706,0.6256543945518945
ell_Grek,acm_Arab,0.8284313725490197,0.8302912529179921
min_Arab,acm_Arab,0.2156862745098039,0.1607652943173862
nno_Latn,acm_Arab,0.8284313725490197,0.817118230497026
acm_Arab,acm_Arab,0.8578431372549019,0.856275602554114
fon_Latn,acm_Arab,0.3970588235294117,0.3442482881322837
est_Latn,acm_Arab,0.8480392156862745,0.843725433325565
mar_Deva,acm_Arab,0.8186274509803921,0.8108767820529438
sot_Latn,acm_Arab,0.3333333333333333,0.3129759914766987
guj_Gujr,acm_Arab,0.8186274509803921,0.8064825073299248
hat_Latn,acm_Arab,0.4705882352941176,0.4627153869995336
tel_Telu,acm_Arab,0.8480392156862745,0.8379228479613039
nqo_Nkoo,acm_Arab,0.1911764705882352,0.0937169349356205
zho_Hant,acm_Arab,0.8872549019607843,0.8793737194928346
spa_Latn,acm_Arab,0.8872549019607843,0.8839924265788935
hne_Deva,acm_Arab,0.7941176470588235,0.7891945481315003
