task_lang,transfer_lang,accuracy,f1_score
hau,ewe,0.8703175169461291,0.4562809016662559
xho,ewe,0.8600243105674998,0.1782324611630587
kin,fon,0.8867148649682504,0.3643217607183209
mos,fon,0.941624548736462,0.471679707561552
nya,fon,0.9358651424142608,0.4430632879215075
swa,fon,0.9002911350358546,0.5018622283107463
ibo,fon,0.9458093089328988,0.3734679005186673
lug,fon,0.8990998253392449,0.4851826183618269
bam,fon,0.9458218835873096,0.3836450176574236
hau,fon,0.8895156974669997,0.4352056288009199
xho,fon,0.8464255868722935,0.0911011067457253
sna,fon,0.8894695787831514,0.2751498163622634
fon,fon,0.9836605794315528,0.8110537055441572
zul,fon,0.9124051215211224,0.2424786679162516
twi,fon,0.9615119326803696,0.3818038702682675
wol,fon,0.950638655021376,0.39390004094144
yor,fon,0.9315488576873372,0.2489961793395801
bbj,fon,0.9231180639122878,0.3781062225554664
ewe,fon,0.9219743665003424,0.52063935864744
pcm,fon,0.9454741379310344,0.4884924643510794
tsn,fon,0.9181801160831304,0.3675957146001939
luo,fon,0.9083681535855448,0.3739395722997489
kin,hau,0.8968900619692449,0.4519569375511069
luo,hau,0.918464144551101,0.4317468072849714
lug,hau,0.8992341797662233,0.5590864519027883
sna,hau,0.8844513780551222,0.2745155652663479
fon,hau,0.9446931209666346,0.4442423364137536
swa,hau,0.925926649602376,0.6608892005501731
wol,hau,0.9479109292627272,0.3687312009951314
ibo,hau,0.9500013927188656,0.4370879263788426
ewe,hau,0.914440857058996,0.5397148000687414
hau,hau,0.9603995718872635,0.805446272931915
twi,hau,0.9607532073389432,0.4191149891161226
xho,hau,0.8528830813644306,0.1425541184521609
zul,hau,0.9195737177029824,0.3222752047610068
pcm,hau,0.965110153256705,0.7222277439296712
bbj,hau,0.9170343628827384,0.3266041444236816
bam,hau,0.9438858356232824,0.3240101359423737
mos,hau,0.90985559566787,0.3334062494750225
tsn,hau,0.9215877176558696,0.410916453950071
yor,hau,0.9343526164764636,0.2971355838498393
nya,hau,0.9365239294710328,0.4789742293143916
zul,ibo,0.9162002606762248,0.3451183791202099
lug,ibo,0.8847686864615523,0.5167493157436397
hau,ibo,0.8983678201926507,0.4676676838886451
ewe,ibo,0.8942862733587712,0.4499411340740048
pcm,ibo,0.9613266283524904,0.6744923201333187
fon,ibo,0.9442812028010436,0.4042833669716283
luo,ibo,0.9115076228119706,0.4208439432653721
nya,ibo,0.920325518310405,0.4220100092644251
twi,ibo,0.9588563939853773,0.4223578550736821
mos,ibo,0.9227797833935018,0.2807855065032285
ibo,ibo,0.9863931366814296,0.821982297324042
kin,ibo,0.8722553744931528,0.3717003361234326
sna,ibo,0.8865054602184087,0.2946374110415437
xho,ibo,0.8609359568487427,0.1977332777729912
wol,ibo,0.9440816219477012,0.2736330128113747
bam,ibo,0.9362665500874344,0.2863992449070676
tsn,ibo,0.9224864257629656,0.4452020230690744
yor,ibo,0.9368716185135696,0.307247127887072
bbj,ibo,0.922449525337612,0.3421820716139582
swa,ibo,0.9398190664139588,0.6322046728307392
tsn,kin,0.927054858640704,0.4363212882545377
nya,kin,0.942046115093974,0.5065902946366083
ewe,kin,0.9043635652088836,0.4914062306850281
xho,kin,0.8558459317784699,0.1595774927044463
zul,kin,0.9150885532469524,0.2933635647553395
pcm,kin,0.958955938697318,0.6712069102992071
yor,kin,0.9369154272446498,0.2877566345218819
bam,kin,0.9400137396952286,0.3033217730571565
luo,kin,0.9190513833992094,0.4475331858039106
swa,kin,0.8950741515074542,0.5729015134320753
fon,kin,0.9445832761224772,0.3996246937214265
mos,kin,0.9327075812274368,0.3265368778338247
sna,kin,0.90260010400416,0.3522250209561026
wol,kin,0.95071733941826,0.379969024885172
bbj,kin,0.9183045861746224,0.3242283584133625
twi,kin,0.963443233549455,0.4543840741153317
ibo,kin,0.9405726859976046,0.3188678202729764
kin,kin,0.9668732308163108,0.8066918435511543
hau,kin,0.9121031038173386,0.5810856829874852
lug,kin,0.906534103632048,0.5837361268397249
kin,lug,0.8998928926631474,0.4946408419973537
ewe,lug,0.908521671069367,0.5080031746413443
twi,lug,0.962891433301145,0.4844771458539207
fon,lug,0.9473568584374572,0.4665658757061897
swa,lug,0.9436096836593134,0.6691198958473916
wol,lug,0.950192776772366,0.3881898196539081
zul,lug,0.9038948094763476,0.2563336465636175
mos,lug,0.9332851985559568,0.3496745203307745
pcm,lug,0.9558908045977011,0.6112181675362609
xho,lug,0.8518574792980323,0.1306969340758032
lug,lug,0.9690536969859824,0.8458955906539629
tsn,lug,0.9312862759782812,0.4502610167337267
luo,lug,0.9150310559006212,0.4358913422878965
bam,lug,0.9409193105171122,0.3374416477440164
sna,lug,0.8913676547061883,0.3105733179233362
ibo,lug,0.9447508425949138,0.3832883306747319
nya,lug,0.9371245882580896,0.492471616745937
yor,lug,0.9317021882461176,0.271023630902144
hau,lug,0.8982117374241884,0.4525204219690965
bbj,lug,0.9213798636181308,0.3623589350049281
sna,luo,0.9036141445657826,0.3504253488139019
tsn,luo,0.9298633214753792,0.4509365661044947
ibo,luo,0.9532046461101362,0.4617048480634643
xho,luo,0.8606700600167135,0.2031023832619483
nya,luo,0.9408254214299554,0.5172406346306008
mos,luo,0.9315162454873648,0.3957067803596995
fon,luo,0.9470822463270632,0.4777154654681295
bam,luo,0.9458843367474394,0.3666411797216538
lug,luo,0.9078776479018316,0.6089540289840243
pcm,luo,0.9655651340996168,0.7176853568663663
bbj,luo,0.920243348041182,0.3442134172185105
ewe,luo,0.9185989629194796,0.536812464443777
zul,luo,0.9146285363796672,0.3193054816002705
luo,luo,0.9681084133258048,0.7782649396164717
kin,luo,0.9013847448550226,0.4921968552876088
swa,luo,0.8999394282811309,0.6140774441274158
wol,luo,0.9486977732315682,0.3915896356877234
twi,luo,0.962718995723548,0.466891194437495
hau,luo,0.9222930788440956,0.621295095416383
yor,luo,0.9332573981994612,0.2771084666749249
mos,mos,0.9706859205776174,0.7125162975570059
sna,mos,0.866380655226209,0.2870477220672667
fon,mos,0.944253741590004,0.4776014330974866
bam,mos,0.9372033474893828,0.370408504673101
pcm,mos,0.8669540229885058,0.3965051941533311
lug,mos,0.8906802812486004,0.4860870555017185
wol,mos,0.9518976053715216,0.4467214608495798
hau,mos,0.8616660720656439,0.3669580620773475
nya,mos,0.912497577988762,0.3241376943359
ibo,mos,0.934751121138687,0.2935965091750701
ewe,mos,0.9080324821446042,0.5185279756130597
zul,mos,0.8956145058652151,0.2486991265956838
twi,mos,0.9486136018761208,0.3419184499498084
xho,mos,0.8443363974777787,0.1337061408870117
swa,mos,0.8520486918462651,0.4382040559158312
bbj,mos,0.9150287471587112,0.3845268603527999
kin,mos,0.8738046056154847,0.4006942437379154
luo,mos,0.8995143986448334,0.3275279002963139
tsn,mos,0.9143980527991012,0.330986139418561
yor,mos,0.9279127330076884,0.2546048885814566
pcm,nya,0.9570402298850574,0.6564200151721906
yor,nya,0.9326659803298798,0.2276336320860098
kin,nya,0.8893160431489557,0.4139132018294483
twi,nya,0.9635466960960132,0.430970767694328
ibo,nya,0.9397231274894848,0.2948152554435131
bbj,nya,0.9158978473057896,0.2996569025582956
xho,nya,0.8571754159386158,0.1440601547860588
nya,nya,0.9841116062778532,0.8673950049582941
bam,nya,0.9399825131151636,0.2497230625902768
sna,nya,0.90260010400416,0.3409264376284057
fon,nya,0.9421941507620486,0.3501090129669132
lug,nya,0.911415647812262,0.5916734162975383
hau,nya,0.9050793792365324,0.5147513151744432
tsn,nya,0.927429320351994,0.4927299654627095
ewe,nya,0.8995695137462087,0.4434464880455866
wol,nya,0.9461274162666876,0.3118843629170449
mos,nya,0.9259205776173284,0.265644383461479
luo,nya,0.9148729531338228,0.4213682894111346
zul,nya,0.9128268036494672,0.2734018324164337
swa,nya,0.9313390257722894,0.6685813117724954
bbj,pcm,0.8874849578820698,0.2897122077269136
wol,pcm,0.9347706349830828,0.3144899176358601
kin,pcm,0.8316119654196312,0.386162038293325
nya,pcm,0.8889943809339276,0.4370163351496865
pcm,pcm,0.9838362068965516,0.8862342057288259
ibo,pcm,0.9330380769337902,0.3743229787478189
yor,pcm,0.8512912623485861,0.199829564620195
swa,pcm,0.943590144395162,0.7334543684932995
sna,pcm,0.8310192407696307,0.2895470060310116
tsn,pcm,0.910054296948137,0.4113690620086048
xho,pcm,0.8469193952746334,0.1641696355145366
zul,pcm,0.9011730430115772,0.2875415408918966
mos,pcm,0.916606498194946,0.2565835682347054
ewe,pcm,0.8905195186380981,0.4745484523560134
fon,pcm,0.9234656048331732,0.3385533446142109
twi,pcm,0.9418195613188026,0.4251976505497632
lug,pcm,0.814993954050786,0.4717060092685669
bam,pcm,0.9123157631776168,0.2938487753828754
luo,pcm,0.900643704121965,0.408235678743315
hau,pcm,0.9182126293257225,0.5897338430983505
fon,sna,0.943429905258822,0.4032960969500729
kin,sna,0.9013847448550226,0.4509435398571647
pcm,sna,0.961566091954023,0.6592047097148596
bbj,sna,0.9107501002807862,0.2898146824815516
xho,sna,0.8863860822001064,0.4327305203169083
nya,sna,0.9461732222437512,0.5369746145215419
wol,sna,0.9493534765389356,0.3834485384014703
lug,sna,0.908235926373774,0.5699709890618454
hau,sna,0.8952015697467,0.4625433470178487
ibo,sna,0.9495000139271886,0.3893721759698744
bam,sna,0.9360167374469148,0.2712173544992928
mos,sna,0.9312996389891696,0.3384419327127643
yor,sna,0.935294504194686,0.2722571879455679
ewe,sna,0.8868506017023775,0.4030943787485629
sna,sna,0.9872854914196568,0.9329016633063518
swa,sna,0.942339631489478,0.658556739244049
luo,sna,0.9199774138904574,0.4191238647220286
tsn,sna,0.92832802845909,0.4373026935520243
twi,sna,0.9631673334253,0.3892812084265374
zul,sna,0.918807022924174,0.3951941230359049
wol,swa,0.930311852492984,0.3044778702924259
xho,swa,0.8595684874268784,0.1475169292001411
ewe,swa,0.9032873495744056,0.5243545147579094
yor,swa,0.9233566249753576,0.2501638315298858
bam,swa,0.9331751186610042,0.3309770476534244
swa,swa,0.980773364075109,0.8954485970033179
kin,swa,0.8847257287124168,0.4412972631395303
lug,swa,0.8966366608446414,0.56723048928803
luo,swa,0.909587803500847,0.4357808671548405
hau,swa,0.900530681412772,0.5087357007505094
sna,swa,0.8705408216328653,0.2568313636914622
zul,swa,0.9143218584681438,0.2938973220781928
mos,swa,0.9231046931407942,0.3346847272391198
fon,swa,0.9306055197034188,0.331754496201179
bbj,swa,0.9033293221018852,0.2979985831167524
twi,swa,0.9468892261001516,0.4425140292868599
pcm,swa,0.9630986590038314,0.7045188186834469
tsn,swa,0.9293390750795733,0.4584050980110761
nya,swa,0.9331912420073628,0.5215685340514947
ibo,swa,0.9372997966630456,0.3078401866419847
ewe,tsn,0.8904216808531454,0.4048707862899501
luo,tsn,0.9033766233766234,0.3621325660480063
tsn,tsn,0.9730762029582476,0.8079980664679842
wol,tsn,0.9439242531539328,0.3284255902272192
nya,tsn,0.9241813602015112,0.4324519101603429
ibo,tsn,0.9349461017798948,0.2988993152984545
yor,tsn,0.9295555604231924,0.2146783139492889
bbj,tsn,0.9124883005749432,0.2732359274914458
fon,tsn,0.9401070987230536,0.3559716257885641
swa,tsn,0.9377283651497684,0.6258000528292424
sna,tsn,0.8860894435777431,0.3132218631573792
twi,tsn,0.9545454545454546,0.3852331205019763
mos,tsn,0.921624548736462,0.2467044395695305
kin,tsn,0.8837120342743477,0.3775913946975797
bam,tsn,0.9394516612540594,0.2660383364658073
pcm,tsn,0.951484674329502,0.5866094096928055
xho,tsn,0.865152320899491,0.1843480237334428
lug,tsn,0.8938600026870885,0.5217399572637564
hau,tsn,0.8901623260792009,0.4386470904849183
zul,tsn,0.9183470060568888,0.3568798054688284
kin,twi,0.8963736515951343,0.4638323455988961
xho,twi,0.8364734483020588,0.0885570280236607
swa,twi,0.9563883624142716,0.7409585504429188
luo,twi,0.9138114059853192,0.3805538043801314
bbj,twi,0.9212461559031956,0.359979240146127
tsn,twi,0.9260438120202208,0.4306323792522573
yor,twi,0.9306945874312752,0.258358299086149
pcm,twi,0.9620450191570882,0.6896140944223393
ibo,twi,0.946909556836857,0.4068114469818597
twi,twi,0.9838598427369292,0.7288288543524866
nya,twi,0.9288703739585352,0.4292044474838872
ewe,twi,0.9155170726934744,0.5219977459365028
zul,twi,0.9131334815609906,0.2858260960858625
mos,twi,0.933682310469314,0.413385802000928
sna,twi,0.8772750910036401,0.2998736429475468
wol,twi,0.9516090959162798,0.4117147307466685
fon,twi,0.945324728820541,0.4338962946978648
bam,twi,0.9476642518111416,0.4014864331158862
lug,twi,0.8811859017421291,0.4911580603744608
hau,twi,0.8925481626828398,0.455514995430219
tsn,wol,0.9231604568432876,0.3722004200993675
swa,wol,0.8895836182809356,0.46381408465508
luo,wol,0.909587803500847,0.3862790480662557
lug,wol,0.8961888127547136,0.5016118567115535
fon,wol,0.9455718797198956,0.4169712462489461
bam,wol,0.9451348988258806,0.344289010985552
ewe,wol,0.8949222189609627,0.45316035459618
mos,wol,0.938014440433213,0.4177195499126934
ibo,wol,0.9447647697835716,0.3685472910484882
nya,wol,0.9290060065878706,0.4180359399346486
wol,wol,0.9808272352925748,0.7685318084351003
yor,wol,0.9316145707839572,0.2821632238556104
zul,wol,0.9067315801579392,0.2146747424219094
kin,wol,0.8820480452911025,0.3843265016516074
xho,wol,0.8567575780597129,0.1371658883713743
bbj,wol,0.9187725631768952,0.3822079579672611
sna,wol,0.8825273010920437,0.2578453766581651
hau,wol,0.8896271851587585,0.456629254591878
twi,wol,0.9557525175886328,0.3777958674158648
pcm,wol,0.9375718390804598,0.5229213921670645
ewe,xho,0.8759906075726446,0.3193829246868521
sna,xho,0.9145865834633384,0.4379689382401189
lug,xho,0.8881275471360115,0.4874285147241642
fon,xho,0.9411231635315116,0.3227071386877536
bbj,xho,0.9096135847038376,0.2787618400198682
luo,xho,0.9001693958215697,0.3261785570007397
pcm,xho,0.9321360153256704,0.4578586283231666
kin,xho,0.8766735521383214,0.3264796937562088
wol,xho,0.9418784588349464,0.2611414426665288
bam,xho,0.937297027229578,0.2106183447740107
xho,xho,0.9591658436526628,0.8228797035367352
tsn,xho,0.9203519940086128,0.3750723016955489
zul,xho,0.943916276930154,0.657820174689531
nya,xho,0.9303429567913196,0.3694470818027112
ibo,xho,0.9310464889557394,0.2542825144000781
twi,xho,0.9533383915022762,0.3274016356800966
mos,xho,0.9271480144404332,0.274913452106422
swa,xho,0.9090447253756424,0.5107544379279667
yor,xho,0.9288984294569907,0.2647212804361867
hau,xho,0.8964279343560471,0.4580413400240677
lug,yor,0.900353799991043,0.5765748531975625
xho,yor,0.8621514852237332,0.2376729104895503
hau,yor,0.9096280770602926,0.555890471515268
sna,yor,0.8970878835153406,0.3781543282644001
zul,yor,0.9137468373840374,0.3615134905870992
wol,yor,0.9476224198074856,0.409444948533901
ewe,yor,0.9150278837687116,0.5326476433076666
mos,yor,0.9288086642599278,0.3621921935186909
luo,yor,0.9074195369847544,0.4233138589897044
nya,yor,0.9309823677581864,0.5142711164988266
fon,yor,0.9492791432102156,0.5140029424473093
bam,yor,0.9433549837621784,0.3717323147129109
twi,yor,0.956752655538695,0.4230663160951771
bbj,yor,0.9203102018986496,0.4213511765253693
swa,yor,0.9183063365833642,0.6638233998046645
yor,yor,0.9854774056469454,0.8533200762021079
pcm,yor,0.9623802681992336,0.729260876267579
tsn,yor,0.9221494102228048,0.4345433703488849
ibo,yor,0.9572156764435532,0.4912795924942488
kin,yor,0.8863897176956621,0.455028930269972
bbj,zul,0.9092793154164996,0.2772516201004341
nya,zul,0.9278434411935672,0.3563861246876534
kin,zul,0.8778211307474562,0.319016465849014
tsn,zul,0.9135367908631342,0.4029795688611634
pcm,zul,0.9478687739463602,0.5535004525634853
twi,zul,0.9559249551662298,0.3181062231654357
swa,zul,0.916782273979562,0.5826369974082531
yor,zul,0.9320745624602984,0.2513671983790386
sna,zul,0.9141965678627144,0.419103387252144
zul,zul,0.9742773901709728,0.8232838720640319
luo,zul,0.9048447204968944,0.3385289229976272
lug,zul,0.8866944332482422,0.4419227677118612
wol,zul,0.9442127626091746,0.2669051461611078
xho,zul,0.9349312466762896,0.6944197622121315
bam,zul,0.9338308768423682,0.1861778348731886
fon,zul,0.9415900041191816,0.3110960976259525
hau,zul,0.9037861220121298,0.5018839326708284
mos,zul,0.9254512635379062,0.2402446823136884
ewe,zul,0.8747676352607376,0.3650780500974299
ibo,zul,0.9344865045541908,0.2478355518727271
