task_lang,transfer_lang,accuracy,f1_score
mwe,arz,0.2342342342342342,0.0637254901960784
ita,arz,0.2252252252252252,0.0297619047619047
zho,arz,0.26,0.0982860393997582
hun,arz,0.2342342342342342,0.0485074626865671
guh,arz,0.2636363636363636,0.1088369070825211
fai,arz,0.2342342342342342,0.0546218487394957
bqc,arz,0.2342342342342342,0.0632603406326034
ctu,arz,0.2342342342342342,0.0632603406326034
dad,arz,0.2432432432432432,0.0748366013071895
chd,arz,0.2342342342342342,0.0632603406326034
sll,arz,0.2363636363636363,0.0554371002132196
xsi,arz,0.2342342342342342,0.0632603406326034
mto,arz,0.2342342342342342,0.0727576517050201
clu,arz,0.2432432432432432,0.0752639173691805
pri,arz,0.2363636363636363,0.0637254901960784
zao,arz,0.2342342342342342,0.0637254901960784
tdx,arz,0.2336448598130841,0.072768192048012
ntp,arz,0.2222222222222222,0.0698481912144702
nii,arz,0.2407407407407407,0.0646766169154228
kbc,arz,0.2432432432432432,0.0749502190362405
con,arz,0.2342342342342342,0.0632603406326034
zaj,arz,0.2342342342342342,0.0637254901960784
zyp,arz,0.2342342342342342,0.0632603406326034
ncu,arz,0.2363636363636363,0.0637254901960784
nsn,arz,0.2432432432432432,0.0748366013071895
qxh,arz,0.2545454545454545,0.0935143288084464
kmg,arz,0.2477064220183486,0.075787728026534
rop,arz,0.2342342342342342,0.0632603406326034
srq,arz,0.2342342342342342,0.0632603406326034
tpt,arz,0.2342342342342342,0.0637254901960784
msm,arz,0.2342342342342342,0.0632603406326034
xnj,arz,0.2432432432432432,0.0750932835820895
bhl,arz,0.2342342342342342,0.0632603406326034
guj,arz,0.2432432432432432,0.0754604872251931
aso,arz,0.2363636363636363,0.0637254901960784
enq,arz,0.2342342342342342,0.0632603406326034
gul,arz,0.2252252252252252,0.0612745098039215
tpz,arz,0.2342342342342342,0.0632603406326034
ape,arz,0.2342342342342342,0.0632603406326034
eus,arz,0.2432432432432432,0.0826175012221523
bus,arz,0.2342342342342342,0.0632603406326034
nhg,arz,0.2432432432432432,0.0884920634920635
daa,arz,0.2432432432432432,0.0748366013071895
byx,arz,0.2293577981651376,0.0541125541125541
eng,arz,0.2522522522522522,0.0857029072082835
blz,arz,0.2342342342342342,0.0632603406326034
xtm,arz,0.2252252252252252,0.0537056928034371
kne,arz,0.2522522522522522,0.0857029072082835
kwd,arz,0.2342342342342342,0.0632603406326034
cax,arz,0.2792792792792792,0.1033138401559454
cux,arz,0.2342342342342342,0.0632603406326034
nno,arz,0.2342342342342342,0.0546218487394957
bef,arz,0.2454545454545454,0.0753086419753086
bvd,arz,0.2342342342342342,0.0632603406326034
rai,arz,0.2342342342342342,0.0550569973320397
wiv,arz,0.2522522522522522,0.0857029072082835
aia,arz,0.2342342342342342,0.0632603406326034
spp,arz,0.2272727272727272,0.0617283950617283
trc,arz,0.2342342342342342,0.0632603406326034
cle,arz,0.3243243243243243,0.142026862026862
okv,arz,0.2432432432432432,0.0828586618060302
cbk,arz,0.2432432432432432,0.0642059553349876
gqr,arz,0.2342342342342342,0.0632603406326034
tpi,arz,0.2342342342342342,0.0637254901960784
cof,arz,0.2363636363636363,0.0641975308641975
klv,arz,0.2342342342342342,0.0637254901960784
gyr,arz,0.2181818181818181,0.0686251831289999
mop,arz,0.2342342342342342,0.0632603406326034
lgl,arz,0.2342342342342342,0.0632603406326034
nld,arz,0.2342342342342342,0.049618320610687
zpo,arz,0.2342342342342342,0.0632603406326034
tif,arz,0.2363636363636363,0.0637254901960784
mir,arz,0.2385321100917431,0.0737677527151211
ben,arz,0.2522522522522522,0.0785714285714285
zat,arz,0.2162162162162162,0.0684405335568126
sue,arz,0.2342342342342342,0.0632603406326034
kms,arz,0.2432432432432432,0.0749502190362405
qvh,arz,0.2429906542056074,0.0651629072681704
dik,arz,0.2342342342342342,0.0632603406326034
amm,arz,0.2342342342342342,0.0632603406326034
bgc,arz,0.2342342342342342,0.0632603406326034
tvt,arz,0.2162162162162162,0.0597014925373134
apr,arz,0.2342342342342342,0.0637254901960784
gai,arz,0.2342342342342342,0.0632603406326034
shp,arz,0.2432432432432432,0.0749502190362405
ycn,arz,0.2342342342342342,0.0727576517050201
cav,arz,0.2702702702702703,0.112780487804878
mam,arz,0.2342342342342342,0.0632603406326034
ngu,arz,0.2522522522522522,0.0962621607782898
rwo,arz,0.2293577981651376,0.06265664160401
yle,arz,0.2407407407407407,0.0646766169154228
nag,arz,0.1981981981981982,0.0479825517993456
sch,arz,0.2252252252252252,0.0617283950617283
ssg,arz,0.2252252252252252,0.0529100529100529
soy,arz,0.2342342342342342,0.0632603406326034
mek,arz,0.2342342342342342,0.0632603406326034
tet,arz,0.25,0.0766571601417336
ewe,arz,0.2342342342342342,0.0632603406326034
fil,arz,0.2342342342342342,0.0632603406326034
kpx,arz,0.2454545454545454,0.0832210746894177
apu,arz,0.2342342342342342,0.0632603406326034
nhu,arz,0.2342342342342342,0.0632603406326034
amk,arz,0.2342342342342342,0.0724810832337714
zaa,arz,0.2342342342342342,0.0632603406326034
myu,arz,0.2363636363636363,0.0637254901960784
wim,arz,0.2385321100917431,0.0641975308641975
gui,arz,0.2522522522522522,0.1025132275132275
arn,arz,0.2342342342342342,0.0637254901960784
lzh,arz,0.3153153153153153,0.1410088039301522
aey,arz,0.2429906542056074,0.0651629072681704
auy,arz,0.2342342342342342,0.0632603406326034
cpa,arz,0.2252252252252252,0.0702513860408597
piu,arz,0.2745098039215686,0.1246376811594203
yva,arz,0.2432432432432432,0.0748366013071895
mbl,arz,0.2454545454545454,0.0753086419753086
mcd,arz,0.2385321100917431,0.0641975308641975
zap,arz,0.2342342342342342,0.08005698005698
uig,arz,0.2545454545454545,0.0868988391376451
bgt,arz,0.2522522522522522,0.0738702799367219
toj,arz,0.2342342342342342,0.0724810832337714
tnn,arz,0.2342342342342342,0.0632603406326034
gof,arz,0.2432432432432432,0.0748366013071895
nou,arz,0.2477064220183486,0.075787728026534
bwo,arz,0.2342342342342342,0.0646766169154228
knf,arz,0.2432432432432432,0.0748366013071895
cym,arz,0.2342342342342342,0.0546218487394957
bht,arz,0.2293577981651376,0.0621890547263681
kvn,arz,0.2612612612612612,0.0954659375712007
llg,arz,0.2407407407407407,0.0747243426632739
srn,arz,0.2342342342342342,0.0546218487394957
ztq,arz,0.2432432432432432,0.0750932835820895
qvw,arz,0.2636363636363636,0.0955695255201317
gng,arz,0.2342342342342342,0.0632603406326034
agg,arz,0.2342342342342342,0.0632603406326034
pib,arz,0.2522522522522522,0.0956521739130434
cni,arz,0.2162162162162162,0.088394538606403
gux,arz,0.2342342342342342,0.0632603406326034
tha,arz,0.2342342342342342,0.0632603406326034
mpm,arz,0.2342342342342342,0.0567066521264994
wiu,arz,0.2272727272727272,0.06265664160401
lac,arz,0.2252252252252252,0.0701181592039801
zty,arz,0.2342342342342342,0.0632603406326034
pao,arz,0.2307692307692307,0.0629921259842519
cnl,arz,0.2522522522522522,0.1132452981192477
boj,arz,0.2342342342342342,0.0632603406326034
npl,arz,0.2432432432432432,0.0748366013071895
cbt,arz,0.2432432432432432,0.0749502190362405
ikw,arz,0.2342342342342342,0.0632603406326034
ksw,arz,0.1711711711711711,0.0720136690285944
roo,arz,0.2252252252252252,0.0537056928034371
isl,arz,0.2252252252252252,0.0473484848484848
nas,arz,0.2342342342342342,0.0637254901960784
msy,arz,0.2363636363636363,0.0641975308641975
wal,arz,0.2342342342342342,0.0632603406326034
pjt,arz,0.2293577981651376,0.06265664160401
tzo,arz,0.2342342342342342,0.0637254901960784
beo,arz,0.2342342342342342,0.0632603406326034
rkb,arz,0.2342342342342342,0.0632603406326034
kij,arz,0.2432432432432432,0.0748366013071895
gvf,arz,0.2252252252252252,0.0525210084033613
tbf,arz,0.2252252252252252,0.0612745098039215
tgk,arz,0.2342342342342342,0.0632603406326034
mmx,arz,0.2162162162162162,0.0645714285714285
tos,arz,0.2612612612612612,0.1011396011396011
txq,arz,0.2037037037037037,0.0572916666666666
bmr,arz,0.2522522522522522,0.0852644087938205
azg,arz,0.2342342342342342,0.0632603406326034
epo,arz,0.2072072072072072,0.0445736434108527
top,arz,0.2432432432432432,0.0749502190362405
pad,arz,0.2342342342342342,0.0637254901960784
msb,arz,0.2432432432432432,0.0750932835820895
lex,arz,0.2272727272727272,0.0617283950617283
waj,arz,0.2342342342342342,0.0726057213930348
agm,arz,0.2252252252252252,0.0603892977508769
cso,arz,0.2972972972972973,0.1369485294117647
huv,arz,0.2342342342342342,0.0632603406326034
jni,arz,0.2252252252252252,0.0469924812030075
lat,arz,0.2342342342342342,0.0481481481481481
mfy,arz,0.2342342342342342,0.0632603406326034
zpu,arz,0.2342342342342342,0.0632603406326034
bki,arz,0.2342342342342342,0.0632603406326034
bgg,arz,0.2522522522522522,0.0857029072082835
pah,arz,0.2454545454545454,0.0753086419753086
alp,arz,0.2342342342342342,0.0632603406326034
wos,arz,0.2342342342342342,0.0632603406326034
oji,arz,0.2342342342342342,0.0632603406326034
kaq,arz,0.2342342342342342,0.0656565656565656
ake,arz,0.2342342342342342,0.0632603406326034
zga,arz,0.2545454545454545,0.0934343434343434
naf,arz,0.2385321100917431,0.0641975308641975
apw,arz,0.2342342342342342,0.0637254901960784
mks,arz,0.2342342342342342,0.0637254901960784
toc,arz,0.2342342342342342,0.0632603406326034
aak,arz,0.2342342342342342,0.0632603406326034
yao,arz,0.2252252252252252,0.0612745098039215
snc,arz,0.2342342342342342,0.0632603406326034
haw,arz,0.2342342342342342,0.0546218487394957
cpc,arz,0.2252252252252252,0.0621890547263681
wbi,arz,0.2342342342342342,0.0632603406326034
kyq,arz,0.2342342342342342,0.0632603406326034
ata,arz,0.2342342342342342,0.0632603406326034
twi,arz,0.2342342342342342,0.0632603406326034
fuh,arz,0.2342342342342342,0.0632603406326034
coe,arz,0.2432432432432432,0.0750932835820895
for,arz,0.2162162162162162,0.0597014925373134
bkq,arz,0.2342342342342342,0.0632603406326034
mib,arz,0.2342342342342342,0.0546218487394957
sby,arz,0.2342342342342342,0.0632603406326034
gam,arz,0.2407407407407407,0.0651629072681704
abt,arz,0.2272727272727272,0.0617283950617283
ter,arz,0.2342342342342342,0.0632603406326034
ign,arz,0.2612612612612612,0.0954659375712007
nho,arz,0.2342342342342342,0.0632603406326034
kew,arz,0.2702702702702703,0.1037037037037037
ikk,arz,0.2342342342342342,0.0632603406326034
mcb,arz,0.2522522522522522,0.0958768007948335
bqp,arz,0.2342342342342342,0.0632603406326034
mti,arz,0.2432432432432432,0.0748366013071895
lif,arz,0.2522522522522522,0.0671462829736211
dao,arz,0.2522522522522522,0.0857029072082835
nhi,arz,0.2252252252252252,0.06265664160401
lug,arz,0.2432432432432432,0.0748366013071895
huu,arz,0.2272727272727272,0.0617283950617283
fin,arz,0.2342342342342342,0.0726057213930348
zam,arz,0.2342342342342342,0.0632603406326034
nhe,arz,0.2252252252252252,0.0774495425658216
tue,arz,0.2432432432432432,0.089042530902996
tbo,arz,0.2702702702702703,0.1055669476722108
smk,arz,0.2342342342342342,0.0632603406326034
blw,arz,0.2342342342342342,0.0632603406326034
ena,arz,0.2363636363636363,0.0554371002132196
gah,arz,0.2363636363636363,0.0637254901960784
tim,arz,0.2272727272727272,0.0617283950617283
kgp,arz,0.2363636363636363,0.0637254901960784
tnp,arz,0.2342342342342342,0.0632603406326034
car,arz,0.2252252252252252,0.0612745098039215
upv,arz,0.2522522522522522,0.0857029072082835
miz,arz,0.2342342342342342,0.0632603406326034
atb,arz,0.2342342342342342,0.0632603406326034
amn,arz,0.2342342342342342,0.0637254901960784
att,arz,0.2342342342342342,0.0632603406326034
hns,arz,0.2342342342342342,0.0546218487394957
uvh,arz,0.2385321100917431,0.0641975308641975
ote,arz,0.2252252252252252,0.0612745098039215
jic,arz,0.2342342342342342,0.0632603406326034
bao,arz,0.2432432432432432,0.082739156268568
tlf,arz,0.2454545454545454,0.0753086419753086
cth,arz,0.2342342342342342,0.0632603406326034
cab,arz,0.2432432432432432,0.082739156268568
maa,arz,0.2342342342342342,0.0632603406326034
wnu,arz,0.2201834862385321,0.0535714285714285
gum,arz,0.2342342342342342,0.0632603406326034
pol,arz,0.2522522522522522,0.0745637949836423
rus,arz,0.2342342342342342,0.0481481481481481
mqb,arz,0.2342342342342342,0.0632603406326034
hop,arz,0.2342342342342342,0.0632603406326034
bre,arz,0.2342342342342342,0.0632603406326034
quw,arz,0.2432432432432432,0.0748366013071895
qwh,arz,0.2612612612612612,0.0947291893856779
too,arz,0.2342342342342342,0.0632603406326034
mlh,arz,0.2432432432432432,0.0748366013071895
pes,arz,0.2882882882882883,0.1246376811594203
myw,arz,0.2285714285714285,0.0711201422402844
kbm,arz,0.2342342342342342,0.0637254901960784
dgc,arz,0.2342342342342342,0.0632603406326034
gwi,arz,0.2363636363636363,0.0637254901960784
ctp,arz,0.2363636363636363,0.0637254901960784
xav,arz,0.2342342342342342,0.0632603406326034
aln,arz,0.2162162162162162,0.04
ksr,arz,0.2342342342342342,0.0637254901960784
sbd,arz,0.2342342342342342,0.0632603406326034
qvz,arz,0.2432432432432432,0.0748366013071895
tbz,arz,0.2342342342342342,0.0632603406326034
nhy,arz,0.2342342342342342,0.0632603406326034
bzd,arz,0.2363636363636363,0.0637254901960784
rro,arz,0.2342342342342342,0.0632603406326034
tgj,arz,0.2342342342342342,0.0724810832337714
mxb,arz,0.2342342342342342,0.0632603406326034
bkd,arz,0.2454545454545454,0.0755795739348371
chf,arz,0.2342342342342342,0.0632603406326034
hla,arz,0.2363636363636363,0.0485074626865671
emp,arz,0.2342342342342342,0.0632603406326034
kik,arz,0.2342342342342342,0.0632603406326034
ndj,arz,0.2342342342342342,0.0637254901960784
hto,arz,0.2342342342342342,0.0632603406326034
qub,arz,0.2432432432432432,0.0886331516252776
xtd,arz,0.2342342342342342,0.0632603406326034
not,arz,0.2252252252252252,0.0945977011494252
mkl,arz,0.2342342342342342,0.0632603406326034
med,arz,0.2452830188679245,0.0656565656565656
wsk,arz,0.2522522522522522,0.0855099502487562
djk,arz,0.2342342342342342,0.0632603406326034
maq,arz,0.2972972972972973,0.1348080922669692
kpw,arz,0.2272727272727272,0.0617283950617283
plt,arz,0.2342342342342342,0.0554371002132196
txu,arz,0.2363636363636363,0.0637254901960784
aer,arz,0.2363636363636363,0.0729417428984111
fra,arz,0.2252252252252252,0.0525210084033613
nin,arz,0.2522522522522522,0.0925430778371955
iws,arz,0.2342342342342342,0.0632603406326034
poi,arz,0.2342342342342342,0.0632603406326034
dah,arz,0.2272727272727272,0.0617283950617283
dwr,arz,0.2342342342342342,0.0632603406326034
cot,arz,0.2342342342342342,0.099039648049788
dob,arz,0.2363636363636363,0.0637254901960784
kto,arz,0.2363636363636363,0.0637254901960784
leu,arz,0.2342342342342342,0.0632603406326034
mva,arz,0.2522522522522522,0.096520325203252
ncl,arz,0.2342342342342342,0.0546218487394957
ziw,arz,0.2252252252252252,0.0525210084033613
kpf,arz,0.2342342342342342,0.0637254901960784
wer,arz,0.2252252252252252,0.0631313131313131
hoy,arz,0.2252252252252252,0.0617283950617283
mcp,arz,0.2342342342342342,0.0632603406326034
fuf,arz,0.2342342342342342,0.0632603406326034
mvn,arz,0.2342342342342342,0.0646766169154228
nab,arz,0.2452830188679245,0.0656565656565656
box,arz,0.2342342342342342,0.0632603406326034
ceg,arz,0.2342342342342342,0.0632603406326034
imo,arz,0.2342342342342342,0.0632603406326034
cjo,arz,0.2477064220183486,0.0901571546732837
otm,arz,0.2342342342342342,0.0632603406326034
qvs,arz,0.2342342342342342,0.0632603406326034
gnn,arz,0.2385321100917431,0.0641975308641975
geb,arz,0.2363636363636363,0.0554371002132196
sqi,arz,0.1981981981981982,0.0332528828104049
tel,arz,0.2636363636363636,0.0808317698561601
nak,arz,0.2272727272727272,0.0455373406193078
ded,arz,0.2385321100917431,0.0646766169154228
sus,arz,0.2342342342342342,0.0632603406326034
xnn,arz,0.2454545454545454,0.0753086419753086
tof,arz,0.268041237113402,0.0801971326164874
eri,arz,0.2342342342342342,0.0726057213930348
gvs,arz,0.2454545454545454,0.0755795739348371
xla,arz,0.2363636363636363,0.0641975308641975
bzh,arz,0.2432432432432432,0.0749502190362405
sim,arz,0.2342342342342342,0.0632603406326034
chz,arz,0.2342342342342342,0.0632603406326034
kje,arz,0.2363636363636363,0.0637254901960784
cgc,arz,0.2342342342342342,0.0632603406326034
ixl,arz,0.2342342342342342,0.0632603406326034
mya,arz,0.2432432432432432,0.0754604872251931
wap,arz,0.2342342342342342,0.0632603406326034
hrv,arz,0.2162162162162162,0.0556254367575122
uvl,arz,0.2342342342342342,0.0546218487394957
hat,arz,0.2342342342342342,0.0444444444444444
mxq,arz,0.2342342342342342,0.0637254901960784
kbq,arz,0.2252252252252252,0.0701181592039801
acf,arz,0.2342342342342342,0.0632603406326034
agr,arz,0.2252252252252252,0.0617283950617283
crn,arz,0.2363636363636363,0.0637254901960784
xon,arz,0.2342342342342342,0.0632603406326034
yut,arz,0.2363636363636363,0.0641975308641975
gdr,arz,0.2342342342342342,0.0632603406326034
npi,arz,0.2342342342342342,0.0646766169154228
ura,arz,0.2342342342342342,0.0637254901960784
bbr,arz,0.2342342342342342,0.0726057213930348
cac,arz,0.2342342342342342,0.0632603406326034
jae,arz,0.2135922330097087,0.0586666666666666
opm,arz,0.2162162162162162,0.0925141242937853
mih,arz,0.2522522522522522,0.0918803418803418
kek,arz,0.2342342342342342,0.0632603406326034
myk,arz,0.2342342342342342,0.0632603406326034
lbb,arz,0.2522522522522522,0.0738702799367219
tgp,arz,0.2342342342342342,0.0546218487394957
yon,arz,0.2342342342342342,0.0637254901960784
yre,arz,0.2342342342342342,0.0632603406326034
csy,arz,0.2432432432432432,0.0748366013071895
kmu,arz,0.2363636363636363,0.0637254901960784
sey,arz,0.2792792792792792,0.1329289059174116
tsn,arz,0.2342342342342342,0.0546218487394957
nwi,arz,0.2342342342342342,0.0632603406326034
tfr,arz,0.2363636363636363,0.0641975308641975
jpn,arz,0.2522522522522522,0.0852014805503177
taw,arz,0.2342342342342342,0.0632603406326034
vie,arz,0.2342342342342342,0.0632603406326034
spl,arz,0.233009708737864,0.0629921259842519
yrb,arz,0.2358490566037736,0.0636132315521628
guc,arz,0.2342342342342342,0.0632603406326034
tiy,arz,0.2342342342342342,0.0546218487394957
zpz,arz,0.2342342342342342,0.0637254901960784
boa,arz,0.2242990654205607,0.0615384615384615
mie,arz,0.2342342342342342,0.0546218487394957
gaw,arz,0.2342342342342342,0.0637254901960784
gfk,arz,0.2432432432432432,0.0748366013071895
mle,arz,0.2272727272727272,0.0617283950617283
spa,arz,0.1981981981981982,0.0419047619047619
knj,arz,0.2342342342342342,0.0632603406326034
mox,arz,0.2432432432432432,0.089042530902996
ceb,arz,0.2252252252252252,0.0715391345312605
kjs,arz,0.2522522522522522,0.0914199561403508
poe,arz,0.2432432432432432,0.0748366013071895
bss,arz,0.2342342342342342,0.0632603406326034
bvr,arz,0.2972972972972973,0.1311196253724989
avt,arz,0.2342342342342342,0.0632603406326034
mni,arz,0.2522522522522522,0.0857029072082835
agu,arz,0.2454545454545454,0.0756917837377607
sna,arz,0.2432432432432432,0.0896401308615049
usa,arz,0.2293577981651376,0.0621890547263681
muy,arz,0.2342342342342342,0.0632603406326034
reg,arz,0.2477064220183486,0.0762740183792815
zab,arz,0.2612612612612612,0.0959266169154228
zpl,arz,0.2342342342342342,0.0632603406326034
hui,arz,0.2342342342342342,0.0724810832337714
bba,arz,0.2342342342342342,0.0632603406326034
amp,arz,0.2363636363636363,0.0637254901960784
bps,arz,0.2252252252252252,0.0612745098039215
aaz,arz,0.2314814814814814,0.06265664160401
nlc,arz,0.2385321100917431,0.0641975308641975
tuc,arz,0.2432432432432432,0.0750932835820895
cmn,arz,0.3153153153153153,0.1372019793072424
auc,arz,0.2342342342342342,0.0632603406326034
bsn,arz,0.2363636363636363,0.0733001658374792
zai,arz,0.2162162162162162,0.0511727078891258
akh,arz,0.2272727272727272,0.0705670426065162
bco,arz,0.2363636363636363,0.0637254901960784
ian,arz,0.2336448598130841,0.0631313131313131
ptp,arz,0.2702702702702703,0.1055669476722108
ind,arz,0.2342342342342342,0.0571428571428571
gym,arz,0.2342342342342342,0.0858465608465608
jvn,arz,0.2454545454545454,0.0573069403714565
maz,arz,0.2342342342342342,0.0632603406326034
mco,arz,0.2342342342342342,0.0632603406326034
kgf,arz,0.2342342342342342,0.0632603406326034
yuw,arz,0.2342342342342342,0.0867521367521367
nnq,arz,0.2342342342342342,0.0637254901960784
bon,arz,0.2342342342342342,0.0726057213930348
kmk,arz,0.2432432432432432,0.0749502190362405
quh,arz,0.2612612612612612,0.0954659375712007
aoj,arz,0.2407407407407407,0.0646766169154228
deu,arz,0.2342342342342342,0.0488721804511278
gmv,arz,0.2342342342342342,0.0637254901960784
kqc,arz,0.2432432432432432,0.0830223880597015
maj,arz,0.2342342342342342,0.0632603406326034
